t_rel,shard,replica,name,reachable,index_recall,e2e_recall,completeness,n_local,n_intended,shard_agreement,loo_agreement,n_confirmed_settled,probe_s,score_s
20.026,0,0,shard-0-0,1,0.989000,1.000000,1.000000,20064,16423,0.997333,0.9965,31328,0.818,0.32
20.026,0,1,shard-0-1,1,0.989000,1.000000,1.000000,20051,16423,0.997333,0.9975,31328,0.818,0.624
20.026,0,2,shard-0-2,1,0.988000,1.000000,1.000000,20087,16423,0.997333,0.998,31328,0.818,0.905
20.026,1,0,shard-1-0,1,0.986000,1.000000,1.000000,18157,14905,0.996,0.997,31328,0.818,1.318
20.026,1,1,shard-1-1,1,0.987000,1.000000,1.000000,18146,14905,0.996,0.9965,31328,0.818,1.664
20.026,1,2,shard-1-2,1,0.981000,1.000000,1.000000,18157,14905,0.996,0.9945,31328,0.818,1.861
28.768,0,0,shard-0-0,1,0.999000,1.000000,1.000000,27514,24438,0.999333,0.999,46496,0.892,0.335
28.768,0,1,shard-0-1,1,0.998000,1.000000,1.000000,27514,24438,0.999333,0.9995,46496,0.892,0.61
28.768,0,2,shard-0-2,1,0.998000,1.000000,1.000000,27529,24438,0.999333,0.9995,46496,0.892,0.832
28.768,1,0,shard-1-0,1,0.994000,1.000000,1.000000,24902,22058,0.998667,0.998,46496,0.892,1.097
28.768,1,1,shard-1-1,1,0.992000,1.000000,1.000000,24902,22058,0.998667,0.999,46496,0.892,1.582
28.768,1,2,shard-1-2,1,0.992000,1.000000,1.000000,24902,22058,0.998667,0.999,46496,0.892,2.161
37.866,0,0,shard-0-0,1,0.996000,1.000000,1.000000,35796,32357,1.0,1.0,61696,1.092,0.675
37.866,0,1,shard-0-1,1,0.996000,1.000000,1.000000,35886,32357,1.0,1.0,61696,1.092,1.025
37.866,0,2,shard-0-2,1,0.996000,1.000000,1.000000,35868,32357,1.0,1.0,61696,1.092,1.646
37.866,1,0,shard-1-0,1,0.999000,1.000000,1.000000,32332,29339,0.998,0.997,61696,1.092,2.528
37.866,1,1,shard-1-1,1,0.996000,1.000000,1.000000,32388,29339,0.998,0.9985,61696,1.092,4.106
37.866,1,2,shard-1-2,1,0.996000,1.000000,1.000000,32388,29339,0.998,0.9985,61696,1.092,8.844
53.901,0,0,shard-0-0,1,0.998000,1.000000,1.000000,39481,38705,0.999333,0.9995,73664,2.739,2.423
53.901,0,1,shard-0-1,1,0.998000,1.000000,1.000000,39481,38705,0.999333,0.9995,73664,2.739,3.348
53.901,0,2,shard-0-2,1,0.997000,1.000000,1.000000,39548,38705,0.999333,0.999,73664,2.739,4.589
53.901,1,0,shard-1-0,1,1.000000,1.000000,1.000000,35628,34959,1.0,1.0,73664,2.739,6.068
53.901,1,1,shard-1-1,1,1.000000,1.000000,1.000000,35702,34959,1.0,1.0,73664,2.739,7.18
53.901,1,2,shard-1-2,1,1.000000,1.000000,1.000000,35655,34959,1.0,1.0,73664,2.739,8.9
71.705,0,0,shard-0-0,0,,,,,0,,,76704,,
71.705,0,1,shard-0-1,0,,,,,0,,,76704,,
71.705,0,2,shard-0-2,0,,,,,0,,,76704,,
71.705,1,0,shard-1-0,0,,,,,0,,,76704,,
71.705,1,1,shard-1-1,0,,,,,0,,,76704,,
71.705,1,2,shard-1-2,0,,,,,0,,,76704,,
86.224,0,0,shard-0-0,0,,,,,0,,,77312,,
86.224,0,1,shard-0-1,0,,,,,0,,,77312,,
86.224,0,2,shard-0-2,0,,,,,0,,,77312,,
86.224,1,0,shard-1-0,0,,,,,0,,,77312,,
86.224,1,1,shard-1-1,0,,,,,0,,,77312,,
86.224,1,2,shard-1-2,0,,,,,0,,,77312,,
95.053,0,0,shard-0-0,1,0.996000,1.000000,1.000000,41215,41054,0.998,,78112,3.404,1.459
95.053,0,1,shard-0-1,0,,,,,41054,0.998,,78112,,
95.053,0,2,shard-0-2,1,0.998000,1.000000,1.000000,41210,41054,0.998,,78112,3.404,1.933
95.053,1,0,shard-1-0,1,0.998000,1.000000,1.000000,37185,37058,0.999,,78112,3.404,2.696
95.053,1,1,shard-1-1,0,,,,,37058,0.999,,78112,,
95.053,1,2,shard-1-2,1,0.997000,1.000000,1.000000,37177,37058,0.999,,78112,3.404,3.283
107.879,0,0,shard-0-0,1,0.995000,1.000000,1.000000,42503,42129,0.964,,80064,2.262,0.647
107.879,0,1,shard-0-1,1,1.000000,0.977000,0.979848,41280,42129,0.964,,80064,2.262,1.317
107.879,0,2,shard-0-2,0,,,,,42129,0.964,,80064,,
107.879,1,0,shard-1-0,1,0.999000,1.000000,1.000000,38233,37935,0.956,,80064,2.262,2.218
107.879,1,1,shard-1-1,1,1.000000,0.964000,0.960195,36425,37935,0.956,,80064,2.262,2.768
107.879,1,2,shard-1-2,0,,,,,37935,0.956,,80064,,
118.999,0,0,shard-0-0,1,0.993000,1.000000,1.000000,43161,42712,1.0,,81152,4.178,5.541
118.999,0,1,shard-0-1,1,0.993000,1.000000,1.000000,43178,42712,1.0,,81152,4.178,8.822
118.999,0,2,shard-0-2,0,,,,,42712,1.0,,81152,,
118.999,1,0,shard-1-0,1,0.997000,1.000000,1.000000,38855,38440,0.939,,81152,4.178,10.03
118.999,1,1,shard-1-1,1,1.000000,0.947000,0.947581,36425,38440,0.939,,81152,4.178,12.967
118.999,1,2,shard-1-2,0,,,,,38440,0.939,,81152,,
142.355,0,0,shard-0-0,1,0.991000,0.995000,1.000000,43943,43805,0.964,0.9705,83232,4.24,1.661
142.355,0,1,shard-0-1,1,0.993000,0.997000,1.000000,43943,43805,0.964,0.9715,83232,4.24,2.71
142.355,0,2,shard-0-2,1,1.000000,0.956000,0.961740,42148,43805,0.964,0.95,83232,4.24,3.379
142.355,1,0,shard-1-0,1,1.000000,1.000000,1.000000,39482,39427,0.969333,0.977,83232,4.24,5.156
142.355,1,1,shard-1-1,1,1.000000,1.000000,0.999569,39465,39427,0.969333,0.977,83232,4.24,6.165
142.355,1,2,shard-1-2,1,1.000000,0.954000,0.963375,38007,39427,0.969333,0.954,83232,4.24,6.848
159.664,0,0,shard-0-0,1,0.984000,0.995000,1.000000,44628,44501,0.989,0.989,84576,5.241,1.683
159.664,0,1,shard-0-1,1,0.987000,0.997000,1.000000,44711,44501,0.989,0.9905,84576,5.241,3.065
159.664,0,2,shard-0-2,1,0.998000,1.000000,1.000000,44574,44501,0.989,0.9875,84576,5.241,4.648
159.664,1,0,shard-1-0,1,0.998000,1.000000,1.000000,40249,40075,0.935,,84576,5.241,5.35
159.664,1,1,shard-1-1,0,,,,,40075,0.935,,84576,,
159.664,1,2,shard-1-2,1,1.000000,0.937000,0.947798,38007,40075,0.935,,84576,5.241,5.989
177.205,0,0,shard-0-0,1,0.991000,0.995000,1.000000,45494,45277,0.994667,0.9935,86112,5.765,5.879
177.205,0,1,shard-0-1,1,0.993000,0.997000,1.000000,45494,45277,0.994667,0.9945,86112,5.765,6.972
177.205,0,2,shard-0-2,1,0.996000,1.000000,1.000000,45494,45277,0.994667,0.996,86112,5.765,7.964
177.205,1,0,shard-1-0,1,0.998000,0.999000,1.000000,40949,40835,0.993,0.9945,86112,5.765,8.887
177.205,1,1,shard-1-1,1,0.996000,1.000000,1.000000,41002,40835,0.993,0.993,86112,5.765,10.082
177.205,1,2,shard-1-2,1,0.997000,0.993000,0.988613,40484,40835,0.993,0.9915,86112,5.765,10.902
