t_rel,shard,replica,name,reachable,index_recall,e2e_recall,completeness,n_local,n_intended,shard_agreement,loo_agreement,n_confirmed_settled,probe_s,score_s
12.001,0,0,shard-0-0,1,0.992000,1.000000,1.000000,16017,12054,0.999333,0.9995,22944,0.473,0.133
12.001,0,1,shard-0-1,1,0.992000,1.000000,1.000000,15967,12054,0.999333,0.9995,22944,0.473,0.243
12.001,0,2,shard-0-2,1,0.991000,1.000000,1.000000,15967,12054,0.999333,0.999,22944,0.473,0.352
12.001,1,0,shard-1-0,1,0.992000,1.000000,1.000000,14543,10890,0.999333,0.999,22944,0.473,0.47
12.001,1,1,shard-1-1,1,0.993000,1.000000,1.000000,14486,10890,0.999333,0.9995,22944,0.473,0.579
12.001,1,2,shard-1-2,1,0.993000,1.000000,1.000000,14497,10890,0.999333,0.9995,22944,0.473,0.669
19.162,0,0,shard-0-0,1,0.992000,1.000000,1.000000,23959,20474,1.0,1.0,38976,0.692,0.2
19.162,0,1,shard-0-1,1,0.992000,1.000000,1.000000,23974,20474,1.0,1.0,38976,0.692,0.367
19.162,0,2,shard-0-2,1,0.992000,1.000000,1.000000,23989,20474,1.0,1.0,38976,0.692,0.529
19.162,1,0,shard-1-0,1,0.993000,1.000000,1.000000,21643,18502,0.998,0.998,38976,0.692,0.705
19.162,1,1,shard-1-1,1,0.996000,1.000000,1.000000,21609,18502,0.998,0.9975,38976,0.692,0.848
19.162,1,2,shard-1-2,1,0.994000,1.000000,1.000000,21643,18502,0.998,0.9985,38976,0.692,0.983
26.871,0,0,shard-0-0,1,0.994000,1.000000,1.000000,32416,28765,0.998667,0.9985,54816,0.826,0.24
26.871,0,1,shard-0-1,1,0.993000,1.000000,1.000000,32434,28765,0.998667,0.999,54816,0.826,0.445
26.871,0,2,shard-0-2,1,0.992000,1.000000,1.000000,32507,28765,0.998667,0.9985,54816,0.826,0.66
26.871,1,0,shard-1-0,1,0.994000,1.000000,1.000000,29392,26051,0.998667,0.998,54816,0.826,0.967
26.871,1,1,shard-1-1,1,0.996000,1.000000,1.000000,29354,26051,0.998667,0.999,54816,0.826,1.179
26.871,1,2,shard-1-2,1,0.996000,1.000000,1.000000,29354,26051,0.998667,0.999,54816,0.826,1.415
35.15,0,0,shard-0-0,1,0.997000,1.000000,1.000000,40461,37187,0.998,0.9985,70752,2.408,0.419
35.15,0,1,shard-0-1,1,0.997000,1.000000,1.000000,40424,37187,0.998,0.9985,70752,2.408,0.782
