t_rel,shard,replica,name,reachable,index_recall,e2e_recall,completeness,n_local,n_intended,shard_agreement,loo_agreement,n_confirmed_settled,probe_s,score_s
15.002,0,0,shard-0-0,1,0.990000,1.000000,1.000000,14910,12984,0.999333,0.9995,24704,0.817,0.151
15.002,0,1,shard-0-1,1,0.989000,1.000000,1.000000,14910,12984,0.999333,0.999,24704,0.817,0.296
15.002,0,2,shard-0-2,1,0.990000,1.000000,1.000000,14910,12984,0.999333,0.9995,24704,0.817,0.463
15.002,1,0,shard-1-0,1,0.993000,1.000000,1.000000,13506,11720,0.998667,0.999,24704,0.817,0.625
15.002,1,1,shard-1-1,1,0.994000,1.000000,1.000000,13506,11720,0.998667,0.9985,24704,0.817,0.786
15.002,1,2,shard-1-2,1,0.994000,1.000000,1.000000,13506,11720,0.998667,0.9985,24704,0.817,0.95
21.798,0,0,shard-0-0,1,0.991000,1.000000,1.000000,21637,17719,0.995333,0.996,33792,0.831,0.21
21.798,0,1,shard-0-1,1,0.994000,1.000000,1.000000,21637,17719,0.995333,0.9945,33792,0.831,0.371
21.798,0,2,shard-0-2,1,0.988000,1.000000,1.000000,21671,17719,0.995333,0.9955,33792,0.831,0.556
21.798,1,0,shard-1-0,1,0.991000,1.000000,1.000000,19537,16073,0.996667,0.9975,33792,0.831,0.765
21.798,1,1,shard-1-1,1,0.994000,1.000000,1.000000,19492,16073,0.996667,0.996,33792,0.831,0.945
21.798,1,2,shard-1-2,1,0.989000,1.000000,1.000000,19547,16073,0.996667,0.9965,33792,0.831,1.089
28.76,0,0,shard-0-0,1,0.993000,1.000000,1.000000,27456,24294,0.998667,0.999,46208,0.862,0.301
28.76,0,1,shard-0-1,1,0.993000,1.000000,1.000000,27456,24294,0.998667,0.999,46208,0.862,0.525
28.76,0,2,shard-0-2,1,0.995000,1.000000,1.000000,27441,24294,0.998667,0.998,46208,0.862,0.834
28.76,1,0,shard-1-0,1,0.995000,1.000000,1.000000,24902,21914,0.996667,0.9975,46208,0.862,1.103
28.76,1,1,shard-1-1,1,0.990000,1.000000,1.000000,24902,21914,0.996667,0.995,46208,0.862,1.32
28.76,1,2,shard-1-2,1,0.995000,1.000000,1.000000,24902,21914,0.996667,0.9975,46208,0.862,1.632
36.284,0,0,shard-0-0,1,0.992000,1.000000,1.000000,33456,30513,0.999333,0.9995,58208,1.35,0.406
36.284,0,1,shard-0-1,1,0.992000,1.000000,1.000000,33456,30513,0.999333,0.9995,58208,1.35,0.708
36.284,0,2,shard-0-2,1,0.993000,1.000000,1.000000,33456,30513,0.999333,0.999,58208,1.35,1.127
36.284,1,0,shard-1-0,1,0.995000,1.000000,1.000000,30288,27695,1.0,1.0,58208,1.35,1.646
36.284,1,1,shard-1-1,1,0.995000,1.000000,1.000000,30288,27695,1.0,1.0,58208,1.35,1.955
36.284,1,2,shard-1-2,1,0.995000,1.000000,1.000000,30288,27695,1.0,1.0,58208,1.35,2.195
44.885,0,0,shard-0-0,0,,,,,35351,1.0,,67296,,
44.885,0,1,shard-0-1,1,0.999000,1.000000,1.000000,35410,35351,1.0,,67296,1.558,0.393
44.885,0,2,shard-0-2,1,0.999000,1.000000,1.000000,35410,35351,1.0,,67296,1.558,0.72
44.885,1,0,shard-1-0,0,,,,,31945,1.0,,67296,,
44.885,1,1,shard-1-1,1,0.994000,1.000000,1.000000,32014,31945,1.0,,67296,1.558,1.077
44.885,1,2,shard-1-2,1,0.994000,1.000000,1.000000,32014,31945,1.0,,67296,1.558,1.419
52.912,0,0,shard-0-0,1,0.997000,1.000000,1.000000,40562,38178,0.998,0.998,72640,3.479,0.492
52.912,0,1,shard-0-1,1,0.994000,1.000000,1.000000,40704,38178,0.998,0.9975,72640,3.479,0.856
