t_rel,shard,replica,name,reachable,index_recall,e2e_recall,completeness,n_local,n_intended,shard_agreement,loo_agreement,n_confirmed_settled,probe_s,score_s
10.01,0,0,shard-0-0,1,0.966000,1.000000,1.000000,850,641,0.998667,0.999,1233,2.343,0.353
10.01,0,1,shard-0-1,1,0.965000,1.000000,1.000000,850,641,0.998667,0.9985,1233,2.343,0.62
10.01,0,2,shard-0-2,1,0.967000,1.000000,1.000000,850,641,0.998667,0.9985,1233,2.343,0.83
10.01,1,0,shard-1-0,1,0.956000,1.000000,1.000000,757,592,0.998,0.9975,1233,2.343,1.246
10.01,1,1,shard-1-1,1,0.959000,1.000000,1.000000,758,592,0.998,0.998,1233,2.343,1.505
10.01,1,2,shard-1-2,1,0.958000,1.000000,1.000000,758,592,0.998,0.9985,1233,2.343,1.765
19.152,0,0,shard-0-0,1,0.982000,1.000000,1.000000,1275,1101,0.998,0.998,2146,1.471,0.159
19.152,0,1,shard-0-1,1,0.984000,1.000000,1.000000,1275,1101,0.998,0.998,2146,1.471,0.327
19.152,0,2,shard-0-2,1,0.982000,1.000000,1.000000,1276,1101,0.998,0.998,2146,1.471,0.577
19.152,1,0,shard-1-0,1,0.984000,1.000000,1.000000,1201,1045,0.797667,0.8475,2146,1.471,1.353
19.152,1,1,shard-1-1,1,0.979000,0.749000,0.788517,859,1045,0.797667,0.698,2146,1.471,1.614
19.152,1,2,shard-1-2,1,0.987000,1.000000,1.000000,1201,1045,0.797667,0.8475,2146,1.471,1.984
27.634,0,0,shard-0-0,1,0.988000,1.000000,1.000000,1459,1433,0.992667,0.9925,2764,1.766,0.243
27.634,0,1,shard-0-1,1,0.977000,1.000000,1.000000,1460,1433,0.992667,0.991,2764,1.766,0.348
27.634,0,2,shard-0-2,1,0.984000,1.000000,1.000000,1460,1433,0.992667,0.9945,2764,1.766,0.471
27.634,1,0,shard-1-0,0,,,,,1331,0.72,,2764,,
27.634,1,1,shard-1-1,1,0.980000,0.714000,0.730278,1003,1331,0.72,,2764,1.766,0.582
27.634,1,2,shard-1-2,1,0.987000,1.000000,1.000000,1363,1331,0.72,,2764,1.766,0.687
35.115,0,0,shard-0-0,0,,,,,1760,0.997,,3266,,
35.115,0,1,shard-0-1,1,0.948000,1.000000,1.000000,1902,1760,0.997,,3266,1.936,0.244
35.115,0,2,shard-0-2,1,0.945000,1.000000,1.000000,1902,1760,0.997,,3266,1.936,0.426
35.115,1,0,shard-1-0,1,0.981000,0.925000,0.921647,1477,1506,0.768,0.7575,3266,1.936,0.604
35.115,1,1,shard-1-1,1,0.873000,0.744000,0.761620,1453,1506,0.768,0.7425,3266,1.936,0.832
35.115,1,2,shard-1-2,1,0.906000,1.000000,1.000000,1812,1506,0.768,0.804,3266,1.936,0.957
42.999,0,0,shard-0-0,1,0.988000,0.952000,0.971401,2175,2063,0.933333,0.9015,3903,2.211,0.174
42.999,0,1,shard-0-1,1,0.936000,1.000000,1.000000,2334,2063,0.933333,0.949,3903,2.211,0.358
42.999,0,2,shard-0-2,1,0.937000,1.000000,1.000000,2337,2063,0.933333,0.9495,3903,2.211,0.542
