t_rel,shard,replica,name,reachable,index_recall,e2e_recall,completeness,n_local,n_intended,shard_agreement,loo_agreement,n_confirmed_settled,probe_s,score_s
94.376,0,0,shard-0-0,1,0.992000,0.996000,1.000000,52815,52661,0.999333,0.9995,100128,0.73,0.578
94.376,0,1,shard-0-1,1,0.992000,0.996000,1.000000,52815,52661,0.999333,0.9995,100128,0.73,0.998
94.376,0,2,shard-0-2,1,0.991000,0.996000,1.000000,52815,52661,0.999333,0.999,100128,0.73,1.462
94.376,1,0,shard-1-0,1,0.992000,0.996000,1.000000,47601,47467,0.997333,0.9965,100128,0.73,1.996
94.376,1,1,shard-1-1,1,0.993000,0.996000,1.000000,47574,47467,0.997333,0.9975,100128,0.73,2.439
94.376,1,2,shard-1-2,1,0.994000,0.997000,1.000000,47601,47467,0.997333,0.998,100128,0.73,2.856
103.033,0,0,shard-0-0,1,0.988000,0.997000,1.000000,57705,55553,0.998667,0.9985,105632,1.762,0.626
103.033,0,1,shard-0-1,1,0.986000,0.997000,1.000000,57825,55553,0.998667,0.9985,105632,1.762,1.171
103.033,0,2,shard-0-2,1,0.987000,0.997000,1.000000,57705,55553,0.998667,0.999,105632,1.762,1.652
103.033,1,0,shard-1-0,1,0.988000,0.994000,1.000000,52050,50079,0.997333,0.998,105632,1.762,2.239
103.033,1,1,shard-1-1,1,0.988000,0.995000,1.000000,52095,50079,0.997333,0.996,105632,1.762,2.691
103.033,1,2,shard-1-2,1,0.988000,0.994000,1.000000,51991,50079,0.997333,0.998,105632,1.762,3.168
113.075,0,0,shard-0-0,1,0.995000,0.998000,1.000000,61012,59649,0.999333,0.999,113344,1.97,0.704
113.075,0,1,shard-0-1,1,0.994000,0.998000,1.000000,61027,59649,0.999333,0.9995,113344,1.97,1.205
113.075,0,2,shard-0-2,1,0.994000,0.998000,1.000000,61058,59649,0.999333,0.9995,113344,1.97,1.71
113.075,1,0,shard-1-0,1,0.988000,0.994000,1.000000,54897,53695,0.998,0.998,113344,1.97,2.309
113.075,1,1,shard-1-1,1,0.985000,0.990000,1.000000,54881,53695,0.998,0.9975,113344,1.97,2.761
113.075,1,2,shard-1-2,1,0.987000,0.992000,1.000000,55021,53695,0.998,0.9985,113344,1.97,3.209
123.368,0,0,shard-0-0,1,0.998000,0.999000,1.000000,63629,63197,1.0,,120128,1.027,0.666
123.368,0,1,shard-0-1,0,,,,,63197,1.0,,120128,,
123.368,0,2,shard-0-2,1,0.998000,0.999000,1.000000,63594,63197,1.0,,120128,1.027,1.125
123.368,1,0,shard-1-0,1,0.992000,0.994000,1.000000,57290,56931,0.995,,120128,1.027,1.692
123.368,1,1,shard-1-1,0,,,,,56931,0.995,,120128,,
123.368,1,2,shard-1-2,1,0.988000,0.992000,1.000000,57302,56931,0.995,,120128,1.027,2.151
131.618,0,0,shard-0-0,1,0.998000,0.999000,1.000000,66075,65027,,,123616,2.012,0.356
131.618,0,1,shard-0-1,0,,,,,65027,,,123616,,
131.618,0,2,shard-0-2,0,,,,,65027,,,123616,,
131.618,1,0,shard-1-0,1,0.994000,0.994000,1.000000,59477,58589,0.998,,123616,2.012,0.668
131.618,1,1,shard-1-1,0,,,,,58589,0.998,,123616,,
131.618,1,2,shard-1-2,1,0.993000,0.993000,1.000000,59477,58589,0.998,,123616,2.012,0.904
139.598,0,0,shard-0-0,1,0.996000,0.997000,1.000000,66075,66024,0.999,,125440,2.154,0.687
139.598,0,1,shard-0-1,0,,,,,66024,0.999,,125440,,
139.598,0,2,shard-0-2,1,0.997000,0.998000,1.000000,66126,66024,0.999,,125440,2.154,1.216
139.598,1,0,shard-1-0,1,0.994000,0.994000,1.000000,59477,59416,0.999,,125440,2.154,1.868
139.598,1,1,shard-1-1,0,,,,,59416,0.999,,125440,,
139.598,1,2,shard-1-2,1,0.995000,0.995000,1.000000,59477,59416,0.999,,125440,2.154,2.322
149.163,0,0,shard-0-0,0,,,,,67644,0.996,,128544,,
149.163,0,1,shard-0-1,1,0.996000,0.996000,0.999423,67672,67644,0.996,,128544,2.013,0.345
149.163,0,2,shard-0-2,1,0.995000,0.997000,1.000000,67808,67644,0.996,,128544,2.013,0.738
149.163,1,0,shard-1-0,0,,,,,60900,0.856,,128544,,
149.163,1,1,shard-1-1,1,0.919000,0.853000,0.935961,57000,60900,0.856,,128544,2.013,1.154
149.163,1,2,shard-1-2,1,0.993000,0.993000,1.000000,61056,60900,0.856,,128544,2.013,1.609
157.855,0,0,shard-0-0,1,0.996000,0.989000,0.993515,67960,68307,0.981333,0.973,129824,1.292,0.743
