t_rel,node,indexed_vectors_count,points_count,segments_count,status,optimizer_status
94.39,0,96789,100128,4,green,ok
94.39,1,97991,100160,4,green,ok
94.39,2,98456,100160,4,green,ok
99.432,0,98905,105135,5,yellow,ok
99.432,1,100046,105168,6,yellow,ok
99.432,2,98456,105171,6,yellow,ok
104.544,0,101181,109920,6,yellow,ok
104.544,1,102118,109952,6,yellow,ok
104.544,2,104745,110016,7,yellow,ok
109.705,0,103580,113248,6,yellow,ok
109.705,1,106354,113299,7,yellow,ok
109.705,2,108575,113263,6,yellow,ok
115.004,0,105742,116480,7,yellow,ok
115.004,1,110233,116480,7,yellow,ok
115.004,2,112918,116480,6,yellow,ok
120.065,0,113357,120000,6,yellow,ok
120.065,1,115023,120077,6,yellow,ok
120.065,2,115542,120128,5,yellow,ok
125.305,0,118887,121486,6,yellow,ok
125.305,2,117762,121536,4,green,ok
130.448,0,120365,125120,6,yellow,ok
130.448,1,120365,125120,6,yellow,ok
130.448,2,119842,125148,5,yellow,ok
135.573,0,125277,125552,4,green,ok
135.573,2,124074,125552,4,green,ok
142.623,0,125277,126732,4,green,ok
142.623,1,125277,126848,4,green,ok
142.623,2,124074,126848,4,yellow,ok
147.915,1,126208,128864,4,green,ok
147.915,2,126208,128864,4,green,ok
154.959,0,125277,129147,5,yellow,ok
154.959,1,126208,130100,5,yellow,ok
154.959,2,126208,130132,5,yellow,ok
160.135,0,130249,131843,4,green,ok
160.135,1,130249,131843,4,green,ok
160.135,2,130249,131843,4,green,ok
175.855,0,130550,136606,6,yellow,ok
175.855,1,132669,136641,7,yellow,ok
175.855,2,130550,136590,6,yellow,ok
180.935,0,132743,137371,8,yellow,ok
180.935,1,132669,137406,7,yellow,ok
180.935,2,132875,137372,5,yellow,ok
186.267,0,133624,140302,7,yellow,ok
186.267,1,135368,140334,7,yellow,ok
186.267,2,137054,140334,4,green,ok
191.302,0,135574,143103,7,yellow,ok
191.302,1,136813,143214,6,yellow,ok
191.302,2,137054,143214,6,yellow,ok
196.6,0,136093,147406,6,yellow,ok
196.6,1,141225,147406,6,yellow,ok
196.6,2,141305,147406,6,yellow,ok
201.746,0,139922,150126,6,yellow,ok
201.746,1,144193,150140,5,yellow,ok
201.746,2,143456,150198,6,yellow,ok
206.995,0,143756,152046,5,yellow,ok
206.995,1,143772,152059,5,yellow,ok
206.995,2,145580,152059,6,yellow,ok
212.346,0,145903,154590,7,yellow,ok
212.346,1,151125,154574,5,yellow,ok
212.346,2,148211,154638,5,yellow,ok
217.55,0,151276,158414,7,yellow,ok
217.55,1,153156,158414,5,yellow,ok
217.55,2,151838,158446,5,yellow,ok
222.597,0,151276,161678,7,yellow,ok
222.597,1,155215,161678,6,yellow,ok
222.597,2,154466,161678,6,yellow,ok
227.793,0,155569,163886,7,yellow,ok
227.793,1,157286,163953,6,yellow,ok
227.793,2,157170,163997,6,yellow,ok
233.298,0,158223,167071,7,yellow,ok
233.298,1,159289,167054,6,yellow,ok
233.298,2,159986,167086,6,yellow,ok
238.412,0,163179,169358,6,yellow,ok
238.412,1,166488,169422,6,yellow,ok
238.412,2,162494,169422,6,yellow,ok
243.56,0,163179,172078,7,yellow,ok
243.56,1,166488,172078,7,yellow,ok
243.56,2,164678,172054,6,yellow,ok
248.688,0,164770,176496,6,yellow,ok
248.688,1,164770,176526,6,yellow,ok
248.688,2,169575,176558,5,yellow,ok
253.984,0,170192,178819,7,yellow,ok
253.984,1,172596,178894,7,yellow,ok
253.984,2,169575,178926,6,yellow,ok
259.093,0,170192,181711,7,yellow,ok
259.093,1,175136,181729,7,yellow,ok
259.093,2,172527,181794,6,yellow,ok
264.224,0,176450,183675,7,yellow,ok
264.224,1,176707,183726,5,yellow,ok
264.224,2,175513,183662,6,yellow,ok
269.368,0,180081,187342,7,yellow,ok
269.368,1,178746,187373,6,yellow,ok
269.368,2,181354,187374,5,yellow,ok
274.406,0,180081,189326,7,yellow,ok
274.406,1,178746,189390,6,yellow,ok
274.406,2,181354,189358,6,yellow,ok
279.535,0,184518,192846,7,yellow,ok
279.535,1,181943,192846,6,yellow,ok
279.535,2,183905,192861,6,yellow,ok
284.69,0,184987,196204,6,yellow,ok
284.69,1,187505,196221,7,yellow,ok
284.69,2,186353,196302,6,yellow,ok
290.264,0,188977,197603,7,yellow,ok
290.264,1,189636,197742,7,yellow,ok
290.264,2,192914,197742,5,yellow,ok
295.745,0,194351,200512,6,yellow,ok
295.745,1,195132,200494,6,yellow,ok
295.745,2,192914,200526,6,yellow,ok
300.813,0,194351,203870,7,yellow,ok
300.813,1,195132,203918,7,yellow,ok
300.813,2,195570,203918,6,yellow,ok
305.983,0,196303,206190,6,yellow,ok
305.983,1,196265,206207,6,yellow,ok
305.983,2,197618,206190,6,yellow,ok
311.105,0,199384,210958,7,yellow,ok
311.105,1,199651,210973,6,yellow,ok
311.105,2,200905,211058,6,yellow,ok
316.213,0,204444,212718,7,yellow,ok
316.213,1,199651,212736,6,yellow,ok
316.213,2,200905,212782,6,yellow,ok
321.34,0,204444,215118,7,yellow,ok
321.34,1,206654,215118,7,yellow,ok
321.34,2,206412,215150,7,yellow,ok
