t_rel,shard,replica,name,reachable,index_recall,e2e_recall,completeness,n_local,n_intended,shard_agreement,loo_agreement,n_confirmed_settled,probe_s,score_s
15.011,0,0,shard-0-0,1,0.970000,1.000000,1.000000,11553,9900,0.986667,0.99,18848,1.12,0.233
15.011,0,1,shard-0-1,1,0.970000,1.000000,1.000000,11538,9900,0.986667,0.99,18848,1.12,0.359
15.011,0,2,shard-0-2,1,0.990000,1.000000,1.000000,11457,9900,0.986667,0.98,18848,1.12,0.452
15.011,1,0,shard-1-0,1,1.000000,1.000000,1.000000,10446,8948,1.0,1.0,18848,1.12,0.588
15.011,1,1,shard-1-1,1,1.000000,1.000000,1.000000,10490,8948,1.0,1.0,18848,1.12,0.695
15.011,1,2,shard-1-2,1,1.000000,1.000000,1.000000,10490,8948,1.0,1.0,18848,1.12,0.826
17.994,0,0,shard-0-0,1,0.990000,1.000000,1.000000,12948,11320,0.993333,0.99,21568,0.715,0.086
17.994,0,1,shard-0-1,1,1.000000,1.000000,1.000000,12948,11320,0.993333,0.995,21568,0.715,0.196
17.994,0,2,shard-0-2,1,1.000000,1.000000,1.000000,12948,11320,0.993333,0.995,21568,0.715,0.251
17.994,1,0,shard-1-0,1,0.980000,1.000000,1.000000,11692,10248,0.993333,0.995,21568,0.715,0.309
17.994,1,1,shard-1-1,1,0.990000,1.000000,1.000000,11631,10248,0.993333,0.99,21568,0.715,0.357
17.994,1,2,shard-1-2,1,0.980000,1.000000,1.000000,11676,10248,0.993333,0.995,21568,0.715,0.466
20.215,0,0,shard-0-0,1,1.000000,1.000000,1.000000,14717,12196,1.0,1.0,23200,0.316,0.065
20.215,0,1,shard-0-1,1,1.000000,1.000000,1.000000,14717,12196,1.0,1.0,23200,0.316,0.131
20.215,0,2,shard-0-2,1,1.000000,1.000000,1.000000,14699,12196,1.0,1.0,23200,0.316,0.207
20.215,1,0,shard-1-0,1,0.980000,1.000000,1.000000,13315,11004,1.0,1.0,23200,0.316,0.288
20.215,1,1,shard-1-1,1,0.980000,1.000000,1.000000,13315,11004,1.0,1.0,23200,0.316,0.344
20.215,1,2,shard-1-2,1,0.980000,1.000000,1.000000,13315,11004,1.0,1.0,23200,0.316,0.396
21.955,0,0,shard-0-0,1,1.000000,1.000000,1.000000,16194,13153,1.0,1.0,25024,0.554,0.087
21.955,0,1,shard-0-1,1,1.000000,1.000000,1.000000,16194,13153,1.0,1.0,25024,0.554,0.15
21.955,0,2,shard-0-2,1,1.000000,1.000000,1.000000,16227,13153,1.0,1.0,25024,0.554,0.222
21.955,1,0,shard-1-0,1,1.000000,1.000000,1.000000,14717,11871,1.0,1.0,25024,0.554,0.316
21.955,1,1,shard-1-1,1,1.000000,1.000000,1.000000,14717,11871,1.0,1.0,25024,0.554,0.384
21.955,1,2,shard-1-2,1,1.000000,1.000000,1.000000,14717,11871,1.0,1.0,25024,0.554,0.436
23.976,0,0,shard-0-0,1,0.990000,1.000000,1.000000,17789,15043,1.0,1.0,28672,0.317,0.072
