t_rel,shard,replica,name,reachable,index_recall,e2e_recall,completeness,n_local,n_intended,shard_agreement,loo_agreement,n_confirmed_settled,probe_s,score_s
10.001,0,0,shard-0-0,1,0.991000,1.000000,1.000000,1536,1224,0.995556,0.996667,2379,0.427,0.026
10.001,0,1,shard-0-1,1,0.992000,1.000000,1.000000,1536,1224,0.995556,0.996667,2379,0.427,0.05
10.001,0,2,shard-0-2,1,0.992000,1.000000,1.000000,1536,1224,0.995556,0.993333,2379,0.427,0.067
10.001,1,0,shard-1-0,1,0.984000,1.000000,1.000000,1447,1155,1.0,1.0,2379,0.427,0.097
10.001,1,1,shard-1-1,1,0.984000,1.000000,1.000000,1450,1155,1.0,1.0,2379,0.427,0.128
10.001,1,2,shard-1-2,1,0.984000,1.000000,1.000000,1448,1155,1.0,1.0,2379,0.427,0.161
15.587,0,0,shard-0-0,1,0.993000,1.000000,1.000000,2236,2000,1.0,1.0,3922,0.645,0.044
15.587,0,1,shard-0-1,1,0.993000,1.000000,1.000000,2236,2000,1.0,1.0,3922,0.645,0.085
15.587,0,2,shard-0-2,1,0.993000,1.000000,1.000000,2236,2000,1.0,1.0,3922,0.645,0.121
15.587,1,0,shard-1-0,1,0.992000,1.000000,1.000000,2119,1922,1.0,1.0,3922,0.645,0.149
15.587,1,1,shard-1-1,1,0.991000,1.000000,1.000000,2119,1922,1.0,1.0,3922,0.645,0.171
15.587,1,2,shard-1-2,1,0.991000,1.000000,1.000000,2120,1922,1.0,1.0,3922,0.645,0.236
21.473,0,0,shard-0-0,1,0.993000,1.000000,1.000000,2967,2700,1.0,1.0,5241,1.076,0.087
21.473,0,1,shard-0-1,1,0.993000,1.000000,1.000000,2967,2700,1.0,1.0,5241,1.076,0.197
21.473,0,2,shard-0-2,1,0.993000,1.000000,1.000000,2967,2700,1.0,1.0,5241,1.076,0.281
21.473,1,0,shard-1-0,1,1.000000,1.000000,1.000000,2541,2541,0.888889,0.833333,5241,1.076,0.327
21.473,1,1,shard-1-1,1,0.921000,1.000000,1.000000,2798,2541,0.888889,0.916667,5241,1.076,0.404
21.473,1,2,shard-1-2,1,0.920000,1.000000,1.000000,2799,2541,0.888889,0.916667,5241,1.076,0.488
28.042,0,0,shard-0-0,1,0.998000,0.999000,1.000000,3749,3432,1.0,1.0,6396,0.381,0.054
28.042,0,1,shard-0-1,1,0.998000,0.999000,1.000000,3749,3432,1.0,1.0,6396,0.381,0.103
28.042,0,2,shard-0-2,1,0.998000,0.999000,1.000000,3749,3432,1.0,1.0,6396,0.381,0.139
28.042,1,0,shard-1-0,0,,,,,2964,1.0,,6396,,
28.042,1,1,shard-1-1,1,0.930000,1.000000,1.000000,3481,2964,1.0,,6396,0.381,0.19
28.042,1,2,shard-1-2,1,0.931000,1.000000,1.000000,3481,2964,1.0,,6396,0.381,0.222
33.648,0,0,shard-0-0,1,0.998000,1.000000,1.000000,4569,4258,0.995556,0.996667,7935,0.501,0.073
33.648,0,1,shard-0-1,1,0.998000,1.000000,1.000000,4569,4258,0.995556,0.993333,7935,0.501,0.127
33.648,0,2,shard-0-2,1,0.998000,1.000000,1.000000,4569,4258,0.995556,0.996667,7935,0.501,0.172
33.648,1,0,shard-1-0,1,0.998000,0.781000,0.803372,3140,3677,0.808889,0.713333,7935,0.501,0.212
33.648,1,1,shard-1-1,1,0.949000,0.999000,1.000000,4203,3677,0.808889,0.856667,7935,0.501,0.246
33.648,1,2,shard-1-2,1,0.949000,1.000000,1.000000,4203,3677,0.808889,0.856667,7935,0.501,0.279
39.432,0,0,shard-0-0,1,0.997000,1.000000,1.000000,5290,5008,0.993333,,9348,0.362,0.051
39.432,0,1,shard-0-1,0,,,,,5008,0.993333,,9348,,
39.432,0,2,shard-0-2,1,0.997000,1.000000,1.000000,5290,5008,0.993333,,9348,0.362,0.099
39.432,1,0,shard-1-0,1,0.995000,0.804000,0.812212,3780,4340,0.822222,0.733333,9348,0.362,0.134
39.432,1,1,shard-1-1,1,0.953000,0.999000,1.000000,4852,4340,0.822222,0.866667,9348,0.362,0.185
39.432,1,2,shard-1-2,1,0.954000,1.000000,1.000000,4852,4340,0.822222,0.866667,9348,0.362,0.22
45.018,0,0,shard-0-0,1,0.997000,0.999000,1.000000,6044,5754,0.977778,0.983333,10833,0.568,0.207
45.018,0,1,shard-0-1,1,0.997000,0.938000,0.936566,5680,5754,0.977778,0.966667,10833,0.568,0.36
