t_rel,shard,replica,name,reachable,index_recall,e2e_recall,completeness,n_local,n_intended,shard_agreement,loo_agreement,n_confirmed_settled,probe_s,score_s
15.001,0,0,shard-0-0,1,0.993000,1.000000,1.000000,15967,12395,0.998667,0.999,23552,0.619,0.144
15.001,0,1,shard-0-1,1,0.991000,1.000000,1.000000,15967,12395,0.998667,0.998,23552,0.619,0.278
15.001,0,2,shard-0-2,1,0.993000,1.000000,1.000000,15967,12395,0.998667,0.999,23552,0.619,0.403
15.001,1,0,shard-1-0,1,0.991000,1.000000,1.000000,14497,11157,0.997333,0.998,23552,0.619,0.587
15.001,1,1,shard-1-1,1,0.991000,1.000000,1.000000,14497,11157,0.997333,0.998,23552,0.619,0.694
15.001,1,2,shard-1-2,1,0.987000,1.000000,1.000000,14497,11157,0.997333,0.996,23552,0.619,0.804
21.462,0,0,shard-0-0,1,0.991000,1.000000,1.000000,21302,18136,0.998667,0.998,34592,0.701,0.21
21.462,0,1,shard-0-1,1,0.993000,1.000000,1.000000,21272,18136,0.998667,0.999,34592,0.701,0.422
21.462,0,2,shard-0-2,1,0.993000,1.000000,1.000000,21272,18136,0.998667,0.999,34592,0.701,0.584
21.462,1,0,shard-1-0,1,0.990000,1.000000,1.000000,19162,16456,1.0,1.0,34592,0.701,0.777
21.462,1,1,shard-1-1,1,0.990000,1.000000,1.000000,19181,16456,1.0,1.0,34592,0.701,0.986
21.462,1,2,shard-1-2,1,0.990000,1.000000,1.000000,19162,16456,1.0,1.0,34592,0.701,1.239
28.441,0,0,shard-0-0,1,0.997000,1.000000,1.000000,26939,24161,0.999333,0.9995,45952,0.8,0.24
28.441,0,1,shard-0-1,1,0.996000,1.000000,1.000000,26939,24161,0.999333,0.999,45952,0.8,0.428
28.441,0,2,shard-0-2,1,0.997000,1.000000,1.000000,26952,24161,0.999333,0.9995,45952,0.8,0.647
28.441,1,0,shard-1-0,1,0.999000,1.000000,1.000000,24389,21791,1.0,1.0,45952,0.8,0.926
28.441,1,1,shard-1-1,1,0.999000,1.000000,1.000000,24389,21791,1.0,1.0,45952,0.8,1.145
28.441,1,2,shard-1-2,1,0.999000,1.000000,1.000000,24426,21791,1.0,1.0,45952,0.8,1.38
35.667,0,0,shard-0-0,1,0.997000,1.000000,1.000000,33320,29900,1.0,1.0,57056,0.98,0.289
35.667,0,1,shard-0-1,1,0.997000,1.000000,1.000000,33320,29900,1.0,1.0,57056,0.98,0.567
35.667,0,2,shard-0-2,1,0.997000,1.000000,1.000000,33340,29900,1.0,1.0,57056,0.98,0.867
35.667,1,0,shard-1-0,1,0.995000,1.000000,1.000000,30180,27156,1.0,1.0,57056,0.98,1.173
35.667,1,1,shard-1-1,1,0.995000,1.000000,1.000000,30168,27156,1.0,1.0,57056,0.98,1.415
35.667,1,2,shard-1-2,1,0.995000,1.000000,1.000000,30223,27156,1.0,1.0,57056,0.98,1.693
43.387,0,0,shard-0-0,0,,,,,35585,1.0,,67744,,
43.387,0,1,shard-0-1,1,0.999000,1.000000,1.000000,35796,35585,1.0,,67744,2.049,0.283
43.387,0,2,shard-0-2,1,0.999000,1.000000,1.000000,35796,35585,1.0,,67744,2.049,0.478
43.387,1,0,shard-1-0,0,,,,,32159,1.0,,67744,,
43.387,1,1,shard-1-1,1,0.999000,1.000000,1.000000,32332,32159,1.0,,67744,2.049,0.724
43.387,1,2,shard-1-2,1,0.999000,1.000000,1.000000,32332,32159,1.0,,67744,2.049,0.943
51.424,0,0,shard-0-0,1,0.996000,1.000000,1.000000,39284,36739,1.0,1.0,69888,1.166,0.422
51.424,0,1,shard-0-1,1,0.996000,1.000000,1.000000,39269,36739,1.0,1.0,69888,1.166,0.783
51.424,0,2,shard-0-2,1,0.996000,1.000000,1.000000,39239,36739,1.0,1.0,69888,1.166,1.124
