t_rel,shard,replica,name,reachable,index_recall,e2e_recall,completeness,n_local,n_intended,shard_agreement,loo_agreement,n_confirmed_settled,probe_s,score_s
15.001,0,0,shard-0-0,1,0.981000,1.000000,1.000000,12236,8739,0.996667,0.996,16640,0.702,0.124
15.001,0,1,shard-0-1,1,0.976000,1.000000,1.000000,12215,8739,0.996667,0.9965,16640,0.702,0.23
15.001,0,2,shard-0-2,1,0.978000,1.000000,1.000000,12236,8739,0.996667,0.9975,16640,0.702,0.32
15.001,1,0,shard-1-0,1,0.990000,1.000000,1.000000,11039,7901,0.996,0.996,16640,0.702,0.429
15.001,1,1,shard-1-1,1,0.994000,1.000000,1.000000,10986,7901,0.996,0.996,16640,0.702,0.533
15.001,1,2,shard-1-2,1,0.990000,1.000000,1.000000,11028,7901,0.996,0.996,16640,0.702,0.61
21.329,0,0,shard-0-0,1,0.994000,1.000000,1.000000,17410,14910,0.998,0.9985,28416,0.649,0.168
21.329,0,1,shard-0-1,1,0.997000,1.000000,1.000000,17410,14910,0.998,0.997,28416,0.649,0.292
21.329,0,2,shard-0-2,1,0.994000,1.000000,1.000000,17410,14910,0.998,0.9985,28416,0.649,0.417
21.329,1,0,shard-1-0,1,0.993000,1.000000,1.000000,15774,13506,1.0,1.0,28416,0.649,0.575
21.329,1,1,shard-1-1,1,0.993000,1.000000,1.000000,15774,13506,1.0,1.0,28416,0.649,0.724
21.329,1,2,shard-1-2,1,0.993000,1.000000,1.000000,15774,13506,1.0,1.0,28416,0.649,0.857
27.852,0,0,shard-0-0,1,0.993000,1.000000,1.000000,23959,20420,1.0,1.0,38880,1.585,0.836
27.852,0,1,shard-0-1,1,0.993000,1.000000,1.000000,23974,20420,1.0,1.0,38880,1.585,1.181
27.852,0,2,shard-0-2,1,0.993000,1.000000,1.000000,23959,20420,1.0,1.0,38880,1.585,1.418
27.852,1,0,shard-1-0,1,0.994000,1.000000,1.000000,21609,18460,0.998,0.997,38880,1.585,1.731
27.852,1,1,shard-1-1,1,0.997000,1.000000,1.000000,21567,18460,0.998,0.9985,38880,1.585,1.943
27.852,1,2,shard-1-2,1,0.997000,1.000000,1.000000,21547,18460,0.998,0.9985,38880,1.585,2.138
36.639,0,0,shard-0-0,1,0.995000,1.000000,1.000000,30284,27302,1.0,1.0,52032,2.015,0.869
36.639,0,1,shard-0-1,1,0.995000,1.000000,1.000000,30264,27302,1.0,1.0,52032,2.015,1.154
36.639,0,2,shard-0-2,1,0.995000,1.000000,1.000000,30284,27302,1.0,1.0,52032,2.015,1.503
36.639,1,0,shard-1-0,1,0.995000,1.000000,1.000000,27422,24730,1.0,1.0,52032,2.015,2.028
36.639,1,1,shard-1-1,1,0.995000,1.000000,1.000000,27422,24730,1.0,1.0,52032,2.015,2.317
36.639,1,2,shard-1-2,1,0.995000,1.000000,1.000000,27422,24730,1.0,1.0,52032,2.015,2.547
46.248,0,0,shard-0-0,0,,,,,30835,1.0,,58816,,
46.248,0,1,shard-0-1,1,0.995000,1.000000,1.000000,31127,30835,1.0,,58816,1.541,0.388
46.248,0,2,shard-0-2,1,0.995000,1.000000,1.000000,31155,30835,1.0,,58816,1.541,0.611
46.248,1,0,shard-1-0,0,,,,,27981,0.998,,58816,,
46.248,1,1,shard-1-1,1,0.994000,1.000000,1.000000,28233,27981,0.998,,58816,1.541,1.044
46.248,1,2,shard-1-2,1,0.996000,1.000000,1.000000,28233,27981,0.998,,58816,1.541,1.808
54.703,0,0,shard-0-0,0,,,,,32175,1.0,,61376,,
54.703,0,1,shard-0-1,1,0.999000,1.000000,1.000000,32482,32175,1.0,,61376,2.018,0.305
54.703,0,2,shard-0-2,1,0.999000,1.000000,1.000000,32482,32175,1.0,,61376,2.018,0.678
54.703,1,0,shard-1-0,0,,,,,29201,1.0,,61376,,
54.703,1,1,shard-1-1,1,0.999000,1.000000,1.000000,29470,29201,1.0,,61376,2.018,1.081
54.703,1,2,shard-1-2,1,0.999000,1.000000,1.000000,29470,29201,1.0,,61376,2.018,1.313
63.066,0,0,shard-0-0,0,,,,,33778,1.0,,64384,,
63.066,0,1,shard-0-1,1,0.998000,1.000000,1.000000,34703,33778,1.0,,64384,2.014,0.332
63.066,0,2,shard-0-2,1,0.998000,1.000000,1.000000,34703,33778,1.0,,64384,2.014,0.614
63.066,1,0,shard-1-0,0,,,,,30606,1.0,,64384,,
63.066,1,1,shard-1-1,1,0.998000,1.000000,1.000000,31377,30606,1.0,,64384,2.014,0.988
63.066,1,2,shard-1-2,1,0.998000,1.000000,1.000000,31377,30606,1.0,,64384,2.014,1.232
71.351,0,0,shard-0-0,1,0.991000,1.000000,1.000000,37704,36570,0.998667,0.998,69664,3.055,0.391
71.351,0,1,shard-0-1,1,0.989000,1.000000,1.000000,37751,36570,0.998667,0.999,69664,3.055,0.723
71.351,0,2,shard-0-2,1,0.989000,1.000000,1.000000,37721,36570,0.998667,0.999,69664,3.055,1.142
71.351,1,0,shard-1-0,1,0.999000,0.828000,0.850033,28148,33094,0.872667,0.809,69664,3.055,1.544
71.351,1,1,shard-1-1,1,0.995000,1.000000,1.000000,34104,33094,0.872667,0.9045,69664,3.055,1.837
71.351,1,2,shard-1-2,1,0.995000,1.000000,1.000000,34133,33094,0.872667,0.9045,69664,3.055,2.229
81.714,0,0,shard-0-0,1,0.994000,1.000000,1.000000,40884,39291,0.998667,0.9985,74816,5.466,0.65
81.714,0,1,shard-0-1,1,0.992000,1.000000,1.000000,41030,39291,0.998667,0.9985,74816,5.466,1.534
81.714,0,2,shard-0-2,1,0.993000,1.000000,1.000000,40991,39291,0.998667,0.999,74816,5.466,1.945
81.714,1,0,shard-1-0,0,,,,,35525,0.998,,74816,,
81.714,1,1,shard-1-1,1,0.995000,1.000000,1.000000,36908,35525,0.998,,74816,5.466,2.772
81.714,1,2,shard-1-2,1,0.993000,1.000000,1.000000,36908,35525,0.998,,74816,5.466,3.638
95.948,0,0,shard-0-0,0,,,,,0,,,79360,,
95.948,0,1,shard-0-1,0,,,,,0,,,79360,,
95.948,0,2,shard-0-2,0,,,,,0,,,79360,,
95.948,1,0,shard-1-0,0,,,,,37643,,,79360,,
95.948,1,1,shard-1-1,0,,,,,37643,,,79360,,
95.948,1,2,shard-1-2,1,0.995000,1.000000,1.000000,38187,37643,,,79360,7.122,0.563
108.732,0,0,shard-0-0,1,0.994000,0.999000,1.000000,43701,42641,0.996,0.9955,81152,2.604,0.699
108.732,0,1,shard-0-1,1,0.992000,0.999000,1.000000,43756,42641,0.996,0.9965,81152,2.604,1.133
108.732,0,2,shard-0-2,1,0.991000,0.999000,1.000000,43789,42641,0.996,0.996,81152,2.604,1.558
108.732,1,0,shard-1-0,1,0.992000,1.000000,1.000000,39419,38511,0.999333,0.9995,81152,2.604,2.283
108.732,1,1,shard-1-1,1,0.991000,1.000000,1.000000,39476,38511,0.999333,0.999,81152,2.604,2.672
108.732,1,2,shard-1-2,1,0.992000,1.000000,1.000000,39449,38511,0.999333,0.9995,81152,2.604,3.074
119.484,0,0,shard-0-0,1,0.992000,0.999000,1.000000,45373,44416,0.997333,0.997,84512,5.624,0.649
119.484,0,1,shard-0-1,1,0.993000,0.999000,1.000000,45340,44416,0.997333,0.9975,84512,5.624,0.996
119.484,0,2,shard-0-2,1,0.993000,0.999000,1.000000,45340,44416,0.997333,0.9975,84512,5.624,1.379
119.484,1,0,shard-1-0,1,0.993000,1.000000,1.000000,40964,40096,1.0,1.0,84512,5.624,2.334
119.484,1,1,shard-1-1,1,0.993000,1.000000,1.000000,40930,40096,1.0,1.0,84512,5.624,2.766
119.484,1,2,shard-1-2,1,0.993000,1.000000,1.000000,40964,40096,1.0,1.0,84512,5.624,3.147
133.364,0,0,shard-0-0,1,0.993000,0.999000,1.000000,47106,46277,0.993,,88064,6.94,0.565
133.364,0,1,shard-0-1,0,,,,,46277,0.993,,88064,,
133.364,0,2,shard-0-2,1,0.988000,0.998000,1.000000,47146,46277,0.993,,88064,6.94,0.939
133.364,1,0,shard-1-0,1,0.994000,1.000000,1.000000,42549,41787,0.999333,0.999,88064,6.94,1.526
133.364,1,1,shard-1-1,1,0.995000,1.000000,1.000000,42471,41787,0.999333,0.9995,88064,6.94,1.859
133.364,1,2,shard-1-2,1,0.995000,1.000000,1.000000,42494,41787,0.999333,0.9995,88064,6.94,2.192
147.812,0,0,shard-0-0,1,0.989000,0.999000,1.000000,49500,48245,0.993333,0.9945,91808,4.593,0.674
147.812,0,1,shard-0-1,1,0.994000,0.998000,1.000000,49414,48245,0.993333,0.991,91808,4.593,1.244
147.812,0,2,shard-0-2,1,0.989000,0.999000,1.000000,49517,48245,0.993333,0.9945,91808,4.593,1.737
147.812,1,0,shard-1-0,1,0.995000,1.000000,1.000000,44708,43563,0.999333,0.9995,91808,4.593,2.427
147.812,1,1,shard-1-1,1,0.995000,1.000000,1.000000,44677,43563,0.999333,0.9995,91808,4.593,2.921
147.812,1,2,shard-1-2,1,0.994000,1.000000,1.000000,44740,43563,0.999333,0.999,91808,4.593,3.363
160.859,0,0,shard-0-0,1,0.994000,0.999000,1.000000,51850,50780,0.997333,0.9975,96608,4.086,0.655
160.859,0,1,shard-0-1,1,0.993000,0.998000,1.000000,51923,50780,0.997333,0.9965,96608,4.086,1.079
160.859,0,2,shard-0-2,1,0.995000,1.000000,1.000000,51867,50780,0.997333,0.998,96608,4.086,1.48
160.859,1,0,shard-1-0,1,0.994000,1.000000,1.000000,46823,45828,1.0,1.0,96608,4.086,1.996
160.859,1,1,shard-1-1,1,0.994000,1.000000,1.000000,46791,45828,1.0,1.0,96608,4.086,2.541
160.859,1,2,shard-1-2,1,0.994000,1.000000,1.000000,46791,45828,1.0,1.0,96608,4.086,2.932
173.002,0,0,shard-0-0,1,0.993000,0.999000,1.000000,53532,52507,0.997333,0.9975,99936,3.313,0.793
173.002,0,1,shard-0-1,1,0.993000,0.998000,1.000000,53532,52507,0.997333,0.9965,99936,3.313,1.318
173.002,0,2,shard-0-2,1,0.994000,1.000000,1.000000,53600,52507,0.997333,0.998,99936,3.313,1.771
173.002,1,0,shard-1-0,1,0.998000,1.000000,1.000000,48264,47429,0.999333,0.9995,99936,3.313,2.327
173.002,1,1,shard-1-1,1,0.998000,1.000000,1.000000,48292,47429,0.999333,0.9995,99936,3.313,2.741
173.002,1,2,shard-1-2,1,0.999000,1.000000,1.000000,48232,47429,0.999333,0.999,99936,3.313,3.192
184.61,0,0,shard-0-0,0,,,,,55017,,,104640,,
184.61,0,1,shard-0-1,1,0.995000,0.998000,1.000000,55856,55017,,,104640,5.215,1.064
184.61,0,2,shard-0-2,0,,,,,55017,,,104640,,
184.61,1,0,shard-1-0,1,0.993000,1.000000,1.000000,50446,49623,0.999,,104640,5.215,1.969
184.61,1,1,shard-1-1,1,0.992000,0.999000,1.000000,50386,49623,0.999,,104640,5.215,3.186
184.61,1,2,shard-1-2,0,,,,,49623,0.999,,104640,,
198.405,0,0,shard-0-0,0,,,,,56587,0.996,,107584,,
198.405,0,1,shard-0-1,1,0.992000,0.998000,1.000000,57346,56587,0.996,,107584,6.671,1.268
198.405,0,2,shard-0-2,1,0.996000,1.000000,1.000000,57325,56587,0.996,,107584,6.671,1.83
198.405,1,0,shard-1-0,1,0.995000,1.000000,1.000000,51714,50997,0.998667,0.999,107584,6.671,2.798
198.405,1,1,shard-1-1,1,0.994000,0.999000,1.000000,51714,50997,0.998667,0.9985,107584,6.671,3.344
198.405,1,2,shard-1-2,1,0.994000,0.999000,1.000000,51714,50997,0.998667,0.9985,107584,6.671,4.06
214.312,0,0,shard-0-0,1,0.993000,0.998000,1.000000,59206,58190,0.998,0.998,110624,3.498,0.876
214.312,0,1,shard-0-1,1,0.993000,0.998000,1.000000,59190,58190,0.998,0.998,110624,3.498,1.437
214.312,0,2,shard-0-2,1,0.994000,1.000000,1.000000,59271,58190,0.998,0.998,110624,3.498,1.946
214.312,1,0,shard-1-0,1,0.996000,1.000000,1.000000,53383,52434,0.998,0.9985,110624,3.498,2.648
214.312,1,1,shard-1-1,1,0.995000,0.999000,1.000000,53370,52434,0.998,0.998,110624,3.498,3.178
214.312,1,2,shard-1-2,1,0.994000,0.999000,1.000000,53433,52434,0.998,0.9975,110624,3.498,3.687
