t_rel,shard,replica,name,reachable,index_recall,e2e_recall,completeness,n_local,n_intended,shard_agreement,loo_agreement,n_confirmed_settled,probe_s,score_s
12.005,0,0,shard-0-0,1,0.996000,1.000000,1.000000,11350,7768,0.994,0.9915,14848,0.473,0.11
12.005,0,1,shard-0-1,1,0.988000,1.000000,1.000000,11372,7768,0.994,0.9955,14848,0.473,0.209
12.005,0,2,shard-0-2,1,0.987000,1.000000,1.000000,11386,7768,0.994,0.995,14848,0.473,0.298
12.005,1,0,shard-1-0,1,0.989000,1.000000,1.000000,10282,7080,0.992,0.9935,14848,0.473,0.413
12.005,1,1,shard-1-1,1,0.988000,1.000000,1.000000,10292,7080,0.992,0.994,14848,0.473,0.516
12.005,1,2,shard-1-2,1,0.977000,1.000000,1.000000,10292,7080,0.992,0.9885,14848,0.473,0.636
19.137,0,0,shard-0-0,1,0.999000,1.000000,1.000000,16953,14647,1.0,,27904,1.546,0.194
19.137,0,1,shard-0-1,0,,,,,14647,1.0,,27904,,
19.137,0,2,shard-0-2,1,0.999000,1.000000,1.000000,16953,14647,1.0,,27904,1.546,0.408
19.137,1,0,shard-1-0,1,0.999000,1.000000,1.000000,15367,13257,1.0,,27904,1.546,0.556
19.137,1,1,shard-1-1,0,,,,,13257,1.0,,27904,,
19.137,1,2,shard-1-2,1,0.999000,0.999000,1.000000,15367,13257,1.0,,27904,1.546,0.679
27.388,0,0,shard-0-0,1,0.991000,1.000000,1.000000,22347,20024,0.999333,0.9995,38144,1.155,0.237
27.388,0,1,shard-0-1,1,0.991000,1.000000,1.000000,22363,20024,0.999333,0.9995,38144,1.155,0.471
27.388,0,2,shard-0-2,1,0.990000,1.000000,1.000000,22398,20024,0.999333,0.999,38144,1.155,0.826
27.388,1,0,shard-1-0,1,0.991000,1.000000,1.000000,20149,18120,1.0,,38144,1.155,1.058
27.388,1,1,shard-1-1,0,,,,,18120,1.0,,38144,,
27.388,1,2,shard-1-2,1,0.991000,1.000000,1.000000,20178,18120,1.0,,38144,1.155,1.266
35.86,0,0,shard-0-0,1,0.986000,1.000000,1.000000,23750,22461,0.97,0.9775,42720,1.087,0.284
35.86,0,1,shard-0-1,1,0.992000,0.999000,0.997997,22904,22461,0.97,0.955,42720,1.087,0.477
35.86,0,2,shard-0-2,1,0.986000,1.000000,1.000000,23732,22461,0.97,0.9775,42720,1.087,0.67
35.86,1,0,shard-1-0,1,0.989000,1.000000,1.000000,21463,20259,0.980667,0.9855,42720,1.087,0.889
35.86,1,1,shard-1-1,1,0.991000,0.998000,0.997483,20634,20259,0.980667,0.973,42720,1.087,1.095
35.86,1,2,shard-1-2,1,0.985000,1.000000,1.000000,21463,20259,0.980667,0.9835,42720,1.087,1.281
44.261,0,0,shard-0-0,1,0.996000,1.000000,1.000000,28048,26534,1.0,,50592,2.011,0.26
44.261,0,1,shard-0-1,1,0.996000,1.000000,1.000000,28048,26534,1.0,,50592,2.011,0.47
44.261,0,2,shard-0-2,0,,,,,26534,1.0,,50592,,
44.261,1,0,shard-1-0,1,0.995000,1.000000,1.000000,25392,24058,1.0,,50592,2.011,0.698
44.261,1,1,shard-1-1,1,0.995000,1.000000,1.000000,25392,24058,1.0,,50592,2.011,0.91
44.261,1,2,shard-1-2,0,,,,,24058,1.0,,50592,,
53.22,0,0,shard-0-0,1,0.993000,1.000000,1.000000,32611,29339,0.998,0.9985,55904,2.042,0.363
53.22,0,1,shard-0-1,1,0.992000,1.000000,1.000000,32611,29339,0.998,0.998,55904,2.042,0.615
53.22,0,2,shard-0-2,1,0.995000,1.000000,1.000000,32548,29339,0.998,0.9975,55904,2.042,0.855
53.22,1,0,shard-1-0,1,0.991000,1.000000,1.000000,29469,26565,0.918,0.9385,55904,2.042,1.185
53.22,1,1,shard-1-1,1,0.991000,1.000000,1.000000,29469,26565,0.918,0.9385,55904,2.042,1.413
53.22,1,2,shard-1-2,1,0.992000,0.937000,0.943761,25994,26565,0.918,0.877,55904,2.042,1.653
62.966,0,0,shard-0-0,1,0.984000,1.000000,1.000000,36762,32980,0.942,0.9565,62752,0.999,0.306
62.966,0,1,shard-0-1,1,0.993000,0.989000,0.990206,33706,32980,0.942,0.914,62752,0.999,0.513
62.966,0,2,shard-0-2,1,0.982000,1.000000,1.000000,36813,32980,0.942,0.9555,62752,0.999,0.723
62.966,1,0,shard-1-0,1,0.984000,1.000000,1.000000,33139,29772,0.944667,0.9585,62752,0.999,0.995
62.966,1,1,shard-1-1,1,0.991000,0.995000,0.991502,30469,29772,0.944667,0.9175,62752,0.999,1.238
62.966,1,2,shard-1-2,1,0.983000,1.000000,1.000000,33158,29772,0.944667,0.958,62752,0.999,1.44
71.445,0,0,shard-0-0,0,,,,,38980,1.0,,74112,,
71.445,0,1,shard-0-1,1,0.994000,1.000000,1.000000,39402,38980,1.0,,74112,2.015,0.298
71.445,0,2,shard-0-2,1,0.994000,1.000000,1.000000,39402,38980,1.0,,74112,2.015,0.483
71.445,1,0,shard-1-0,0,,,,,35132,1.0,,74112,,
71.445,1,1,shard-1-1,1,0.992000,1.000000,1.000000,35510,35132,1.0,,74112,2.015,0.832
71.445,1,2,shard-1-2,1,0.992000,1.000000,1.000000,35510,35132,1.0,,74112,2.015,1.013
80.499,0,0,shard-0-0,1,0.994000,1.000000,1.000000,41065,40447,0.994,,76896,2.41,0.452
80.499,0,1,shard-0-1,1,0.991000,1.000000,1.000000,41335,40447,0.994,,76896,2.41,0.823
80.499,0,2,shard-0-2,0,,,,,40447,0.994,,76896,,
80.499,1,0,shard-1-0,1,0.992000,0.972000,0.966144,35379,36449,0.956,,76896,2.41,1.277
80.499,1,1,shard-1-1,1,0.987000,1.000000,1.000000,37193,36449,0.956,,76896,2.41,1.618
80.499,1,2,shard-1-2,0,,,,,36449,0.956,,76896,,
90.604,0,0,shard-0-0,1,0.985000,0.998000,1.000000,42119,41174,0.996333,0.995,78240,3.217,0.498
90.604,0,1,shard-0-1,1,0.988000,0.999000,1.000000,42060,41174,0.996333,0.997,78240,3.217,0.825
90.604,0,2,shard-0-2,1,0.988000,1.000000,1.000000,41940,41174,0.996333,0.997,78240,3.217,1.145
90.604,1,0,shard-1-0,1,0.992000,0.958000,0.950062,35379,37066,0.957,0.944,78240,3.217,1.518
90.604,1,1,shard-1-1,1,0.981000,1.000000,1.000000,37881,37066,0.957,0.9595,78240,3.217,1.853
90.604,1,2,shard-1-2,1,0.991000,0.999000,0.996709,37279,37066,0.957,0.9675,78240,3.217,2.193
102.072,0,0,shard-0-0,1,0.984000,0.997000,1.000000,43210,42168,0.988,0.9905,80128,3.374,0.527
102.072,0,1,shard-0-1,1,0.990000,0.997000,1.000000,42633,42168,0.988,0.9835,80128,3.374,0.971
102.072,0,2,shard-0-2,1,0.987000,1.000000,1.000000,43161,42168,0.988,0.99,80128,3.374,1.304
102.072,1,0,shard-1-0,1,0.992000,0.934000,0.927687,35379,37960,0.935667,0.9285,80128,3.374,1.648
102.072,1,1,shard-1-1,1,0.981000,1.000000,1.000000,38777,37960,0.935667,0.9275,80128,3.374,1.902
102.072,1,2,shard-1-2,1,0.991000,0.979000,0.976475,37279,37960,0.935667,0.951,80128,3.374,2.176
113.703,0,0,shard-0-0,1,0.992000,0.995000,0.991206,43411,43438,0.972,0.9785,82560,2.375,0.526
113.703,0,1,shard-0-1,1,0.990000,0.977000,0.975551,42633,43438,0.972,0.9695,82560,2.375,0.879
113.703,0,2,shard-0-2,1,0.988000,1.000000,1.000000,44727,43438,0.972,0.968,82560,2.375,1.221
113.703,1,0,shard-1-0,1,0.992000,0.892000,0.900133,35379,39122,0.918667,0.8785,82560,2.375,1.605
113.703,1,1,shard-1-1,1,0.988000,1.000000,1.000000,40173,39122,0.918667,0.9385,82560,2.375,1.927
