t_rel,shard,replica,name,reachable,index_recall,e2e_recall,completeness,n_local,n_intended,shard_agreement,loo_agreement,n_confirmed_settled,probe_s,score_s
10.002,0,0,shard-0-0,1,0.992000,1.000000,1.000000,1503,1200,0.999333,0.9995,2335,0.638,0.01
10.002,0,1,shard-0-1,1,0.990000,1.000000,1.000000,1503,1200,0.999333,0.9995,2335,0.638,0.024
10.002,0,2,shard-0-2,1,0.990000,1.000000,1.000000,1503,1200,0.999333,0.999,2335,0.638,0.04
10.002,1,0,shard-1-0,1,0.989000,1.000000,1.000000,1411,1135,0.999333,0.9995,2335,0.638,0.056
10.002,1,1,shard-1-1,1,0.990000,1.000000,1.000000,1411,1135,0.999333,0.999,2335,0.638,0.062
10.002,1,2,shard-1-2,1,0.990000,1.000000,1.000000,1411,1135,0.999333,0.9995,2335,0.638,0.077
15.725,0,0,shard-0-0,1,0.989000,1.000000,1.000000,2216,1947,0.998,0.9985,3800,0.796,0.028
15.725,0,1,shard-0-1,1,0.990000,1.000000,1.000000,2216,1947,0.998,0.998,3800,0.796,0.048
15.725,0,2,shard-0-2,1,0.990000,1.000000,1.000000,2216,1947,0.998,0.9975,3800,0.796,0.151
15.725,1,0,shard-1-0,1,0.990000,1.000000,1.000000,2070,1853,0.996333,0.996,3800,0.796,0.316
15.725,1,1,shard-1-1,1,0.992000,1.000000,1.000000,2070,1853,0.996333,0.996,3800,0.796,0.403
15.725,1,2,shard-1-2,1,0.994000,1.000000,1.000000,2070,1853,0.996333,0.997,3800,0.796,0.447
21.971,0,0,shard-0-0,1,0.998000,1.000000,1.000000,2889,2657,0.999333,0.9995,5143,0.739,0.045
21.971,0,1,shard-0-1,1,0.998000,1.000000,1.000000,2889,2657,0.999333,0.9995,5143,0.739,0.075
21.971,0,2,shard-0-2,1,0.998000,1.000000,1.000000,2889,2657,0.999333,0.999,5143,0.739,0.126
21.971,1,0,shard-1-0,1,0.992000,0.999000,1.000000,2678,2486,1.0,1.0,5143,0.739,0.17
21.971,1,1,shard-1-1,1,0.992000,0.999000,1.000000,2678,2486,1.0,1.0,5143,0.739,0.19
21.971,1,2,shard-1-2,1,0.992000,0.999000,1.000000,2678,2486,1.0,1.0,5143,0.739,0.205
27.919,0,0,shard-0-0,1,0.994000,1.000000,1.000000,3678,3424,0.943,0.957,6564,1.036,0.028
27.919,0,1,shard-0-1,1,0.999000,0.990000,0.991238,3394,3424,0.943,0.915,6564,1.036,0.05
27.919,0,2,shard-0-2,1,0.994000,1.000000,1.000000,3678,3424,0.943,0.957,6564,1.036,0.084
27.919,1,0,shard-1-0,1,0.991000,0.998000,1.000000,3374,3140,0.999333,0.9995,6564,1.036,0.126
27.919,1,1,shard-1-1,1,0.991000,0.998000,1.000000,3375,3140,0.999333,0.999,6564,1.036,0.184
27.919,1,2,shard-1-2,1,0.991000,0.998000,1.000000,3377,3140,0.999333,0.9995,6564,1.036,0.205
34.165,0,0,shard-0-0,1,0.995000,1.000000,1.000000,4525,4216,0.956,0.967,8072,0.728,0.028
34.165,0,1,shard-0-1,1,0.994000,0.936000,0.927894,4221,4216,0.956,0.934,8072,0.728,0.07
34.165,0,2,shard-0-2,1,0.995000,1.000000,1.000000,4525,4216,0.956,0.967,8072,0.728,0.093
34.165,1,0,shard-1-0,1,0.994000,0.999000,1.000000,4109,3856,1.0,,8072,0.728,0.133
34.165,1,1,shard-1-1,1,0.994000,0.999000,1.000000,4109,3856,1.0,,8072,0.728,0.161
34.165,1,2,shard-1-2,0,,,,,3856,1.0,,8072,,
40.06,0,0,shard-0-0,1,0.996000,0.999000,1.000000,5258,4989,0.96,0.9695,9534,0.665,0.042
40.06,0,1,shard-0-1,1,0.997000,0.948000,0.939066,4954,4989,0.96,0.9405,9534,0.665,0.09
40.06,0,2,shard-0-2,1,0.996000,0.999000,1.000000,5260,4989,0.96,0.97,9534,0.665,0.121
40.06,1,0,shard-1-0,1,0.995000,1.000000,1.000000,4799,4545,1.0,,9534,0.665,0.165
40.06,1,1,shard-1-1,1,0.995000,1.000000,1.000000,4799,4545,1.0,,9534,0.665,0.195
40.06,1,2,shard-1-2,0,,,,,4545,1.0,,9534,,
45.924,0,0,shard-0-0,1,0.996000,1.000000,1.000000,6035,5747,0.970667,0.978,11037,0.988,0.093
45.924,0,1,shard-0-1,1,0.996000,0.953000,0.947103,5732,5747,0.970667,0.956,11037,0.988,0.123
45.924,0,2,shard-0-2,1,0.996000,1.000000,1.000000,6036,5747,0.970667,0.978,11037,0.988,0.157
45.924,1,0,shard-1-0,0,,,,,5290,0.831,,11037,,
45.924,1,1,shard-1-1,1,0.950000,0.999000,1.000000,5549,5290,0.831,,11037,0.988,0.196
45.924,1,2,shard-1-2,1,0.936000,0.810000,0.826654,4632,5290,0.831,,11037,0.988,0.231
52.152,0,0,shard-0-0,1,0.999000,1.000000,1.000000,6777,6532,0.976667,0.9825,12221,0.86,0.056
52.152,0,1,shard-0-1,1,0.999000,0.957000,0.953460,6473,6532,0.976667,0.965,12221,0.86,0.108
52.152,0,2,shard-0-2,1,0.999000,1.000000,1.000000,6777,6532,0.976667,0.9825,12221,0.86,0.175
52.152,1,0,shard-1-0,1,0.999000,0.942000,0.944630,5590,5689,0.849333,0.8505,12221,0.86,0.224
52.152,1,1,shard-1-1,1,0.939000,1.000000,1.000000,6219,5689,0.849333,0.8755,12221,0.86,0.261
52.152,1,2,shard-1-2,1,0.929000,0.825000,0.838812,5302,5689,0.849333,0.822,12221,0.86,0.331
58.365,0,0,shard-0-0,1,0.998000,1.000000,1.000000,7490,7279,0.969,0.9765,13655,0.747,0.091
58.365,0,1,shard-0-1,1,0.997000,0.963000,0.958236,7186,7279,0.969,0.9545,13655,0.747,0.142
58.365,0,2,shard-0-2,1,0.998000,1.000000,1.000000,7490,7279,0.969,0.976,13655,0.747,0.201
58.365,1,0,shard-1-0,0,,,,,6376,0.851,,13655,,
58.365,1,1,shard-1-1,1,0.945000,1.000000,1.000000,6938,6376,0.851,,13655,0.747,0.264
58.365,1,2,shard-1-2,1,0.934000,0.842000,0.856179,6021,6376,0.851,,13655,0.747,0.32
64.441,0,0,shard-0-0,1,0.999000,1.000000,1.000000,8220,7958,0.972,0.979,15091,0.8,0.063
64.441,0,1,shard-0-1,1,0.998000,0.966000,0.961799,7916,7958,0.972,0.958,15091,0.8,0.114
64.441,0,2,shard-0-2,1,0.999000,1.000000,1.000000,8220,7958,0.972,0.979,15091,0.8,0.176
64.441,1,0,shard-1-0,1,0.965000,0.850000,0.864853,6444,7133,0.772,,15091,0.8,0.225
64.441,1,1,shard-1-1,0,,,,,7133,0.772,,15091,,
64.441,1,2,shard-1-2,1,0.908000,0.853000,0.871443,6805,7133,0.772,,15091,0.8,0.269
70.519,0,0,shard-0-0,1,0.998000,1.000000,1.000000,8921,8679,1.0,,16267,0.875,0.074
70.519,0,1,shard-0-1,0,,,,,8679,1.0,,16267,,
70.519,0,2,shard-0-2,1,0.998000,1.000000,1.000000,8921,8679,1.0,,16267,0.875,0.132
70.519,1,0,shard-1-0,1,0.960000,0.857000,0.872957,7157,7588,0.812,0.7925,16267,0.875,0.245
70.519,1,1,shard-1-1,1,0.945000,0.949000,0.953084,7784,7588,0.812,0.83,16267,0.875,0.308
70.519,1,2,shard-1-2,1,0.904000,0.860000,0.879151,7518,7588,0.812,0.8135,16267,0.875,0.384
76.795,0,0,shard-0-0,1,0.996000,1.000000,1.000000,9660,9425,0.932667,0.9495,17740,1.313,0.165
76.795,0,1,shard-0-1,1,0.996000,0.935000,0.914695,8742,9425,0.932667,0.899,17740,1.313,0.241
76.795,0,2,shard-0-2,1,0.996000,1.000000,1.000000,9660,9425,0.932667,0.9495,17740,1.313,0.3
76.795,1,0,shard-1-0,1,0.965000,0.872000,0.884065,7882,8315,0.822667,0.8065,17740,1.313,0.361
76.795,1,1,shard-1-1,1,0.949000,0.953000,0.957186,8509,8315,0.822667,0.8395,17740,1.313,0.413
76.795,1,2,shard-1-2,1,0.919000,0.881000,0.889717,8243,8315,0.822667,0.822,17740,1.313,0.493
83.618,0,0,shard-0-0,1,0.999000,0.999000,1.000000,10428,10183,0.929,0.943,19230,0.762,0.088
83.618,0,1,shard-0-1,1,0.999000,0.938000,0.909850,9510,10183,0.929,0.908,19230,0.762,0.148
83.618,0,2,shard-0-2,1,1.000000,0.966000,0.970539,10128,10183,0.929,0.936,19230,0.762,0.221
83.618,1,0,shard-1-0,0,,,,,9047,0.866,,19230,,
83.618,1,1,shard-1-1,1,0.955000,0.956000,0.960650,9251,9047,0.866,,19230,0.762,0.329
83.618,1,2,shard-1-2,1,0.926000,0.884000,0.898640,8985,9047,0.866,,19230,0.762,0.389
89.791,0,0,shard-0-0,1,0.997000,0.999000,1.000000,11141,10898,0.94,0.9515,20668,0.847,0.083
89.791,0,1,shard-0-1,1,0.997000,0.940000,0.915764,10223,10898,0.94,0.9235,20668,0.847,0.166
89.791,0,2,shard-0-2,1,0.998000,0.969000,0.972472,10841,10898,0.94,0.945,20668,0.847,0.27
89.791,1,0,shard-1-0,1,0.969000,0.847000,0.843296,8604,9770,0.797,0.7655,20668,0.847,0.355
89.791,1,1,shard-1-1,1,0.957000,0.959000,0.963562,9976,9770,0.797,0.814,20668,0.847,0.453
89.791,1,2,shard-1-2,1,0.932000,0.894000,0.906141,9710,9770,0.797,0.8115,20668,0.847,0.544
96.198,0,0,shard-0-0,1,0.999000,0.999000,0.998936,11451,11277,0.913,0.9155,21819,1.455,0.122
96.198,0,1,shard-0-1,1,0.961000,0.942000,0.918595,11017,11277,0.913,0.903,21819,1.455,0.2
96.198,0,2,shard-0-2,1,0.962000,0.969000,0.973397,11636,11277,0.913,0.9205,21819,1.455,0.296
96.198,1,0,shard-1-0,1,0.972000,0.821000,0.822425,9201,10542,0.796,,21819,1.455,0.454
96.198,1,1,shard-1-1,1,0.960000,0.962000,0.966230,10736,10542,0.796,,21819,1.455,0.555
96.198,1,2,shard-1-2,0,,,,,10542,0.796,,21819,,
