t_rel,shard,replica,name,reachable,index_recall,e2e_recall,completeness,n_local,n_intended,shard_agreement,loo_agreement,n_confirmed_settled,probe_s,score_s
10.002,0,0,shard-0-0,1,0.996000,1.000000,1.000000,1501,1208,1.0,1.0,2356,0.599,0.027
10.002,0,1,shard-0-1,1,0.995000,1.000000,1.000000,1501,1208,1.0,1.0,2356,0.599,0.06
10.002,0,2,shard-0-2,1,0.996000,1.000000,1.000000,1501,1208,1.0,1.0,2356,0.599,0.075
10.002,1,0,shard-1-0,1,0.989000,0.999000,1.000000,1411,1148,0.998667,0.999,2356,0.599,0.088
10.002,1,1,shard-1-1,1,0.990000,1.000000,1.000000,1410,1148,0.998667,0.9985,2356,0.599,0.102
10.002,1,2,shard-1-2,1,0.988000,0.999000,1.000000,1410,1148,0.998667,0.9985,2356,0.599,0.11
15.713,0,0,shard-0-0,1,0.990000,1.000000,1.000000,2297,1989,0.998667,0.9985,3908,1.076,0.039
15.713,0,1,shard-0-1,1,0.993000,1.000000,1.000000,2297,1989,0.998667,0.9985,3908,1.076,0.056
15.713,0,2,shard-0-2,1,0.992000,1.000000,1.000000,2297,1989,0.998667,0.999,3908,1.076,0.073
15.713,1,0,shard-1-0,1,1.000000,1.000000,1.000000,2181,1919,0.998,0.9975,3908,1.076,0.155
15.713,1,1,shard-1-1,1,1.000000,1.000000,1.000000,2181,1919,0.998,0.9985,3908,1.076,0.233
15.713,1,2,shard-1-2,1,1.000000,1.000000,1.000000,2181,1919,0.998,0.998,3908,1.076,0.322
22.115,0,0,shard-0-0,1,0.993000,1.000000,1.000000,3143,2838,1.0,1.0,5517,0.859,0.042
22.115,0,1,shard-0-1,1,0.993000,1.000000,1.000000,3143,2838,1.0,1.0,5517,0.859,0.061
22.115,0,2,shard-0-2,1,0.993000,1.000000,1.000000,3143,2838,1.0,1.0,5517,0.859,0.08
22.115,1,0,shard-1-0,1,0.992000,1.000000,1.000000,2948,2679,0.999333,0.999,5517,0.859,0.102
22.115,1,1,shard-1-1,1,0.993000,1.000000,1.000000,2948,2679,0.999333,0.9995,5517,0.859,0.128
22.115,1,2,shard-1-2,1,0.992000,1.000000,1.000000,2948,2679,0.999333,0.9995,5517,0.859,0.148
