t_rel,shard,replica,name,reachable,index_recall,e2e_recall,completeness,n_local,n_intended,shard_agreement,loo_agreement,n_confirmed_settled,probe_s,score_s
12.001,0,0,shard-0-0,1,0.985000,1.000000,1.000000,17882,13812,0.996667,0.9975,26336,0.578,0.153
12.001,0,1,shard-0-1,1,0.985000,1.000000,1.000000,17819,13812,0.996667,0.9975,26336,0.578,0.32
12.001,0,2,shard-0-2,1,0.990000,1.000000,1.000000,17819,13812,0.996667,0.995,26336,0.578,0.442
12.001,1,0,shard-1-0,1,0.989000,1.000000,1.000000,16230,12524,0.995333,0.993,26336,0.578,0.592
12.001,1,1,shard-1-1,1,0.996000,1.000000,1.000000,16165,12524,0.995333,0.9965,26336,0.578,0.7
12.001,1,2,shard-1-2,1,0.996000,1.000000,1.000000,16165,12524,0.995333,0.9965,26336,0.578,0.816
19.416,0,0,shard-0-0,1,0.993000,1.000000,1.000000,26996,22738,0.994667,0.995,43232,0.684,0.274
19.416,0,1,shard-0-1,1,0.994000,1.000000,1.000000,26996,22738,0.994667,0.9945,43232,0.684,0.511
19.416,0,2,shard-0-2,1,0.988000,1.000000,1.000000,26996,22738,0.994667,0.9945,43232,0.684,0.734
19.416,1,0,shard-1-0,1,0.997000,1.000000,1.000000,24460,20494,0.996,0.997,43232,0.684,0.956
19.416,1,1,shard-1-1,1,0.998000,1.000000,1.000000,24460,20494,0.996,0.9965,43232,0.684,1.153
19.416,1,2,shard-1-2,1,0.992000,1.000000,1.000000,24460,20494,0.996,0.9945,43232,0.684,1.325
27.452,0,0,shard-0-0,1,0.998000,1.000000,1.000000,35622,31566,1.0,1.0,60192,0.875,0.291
27.452,0,1,shard-0-1,1,0.998000,1.000000,1.000000,35622,31566,1.0,1.0,60192,0.875,0.609
27.452,0,2,shard-0-2,1,0.998000,1.000000,1.000000,35601,31566,1.0,1.0,60192,0.875,0.875
27.452,1,0,shard-1-0,1,0.994000,1.000000,1.000000,32224,28626,0.998667,0.999,60192,0.875,1.159
27.452,1,1,shard-1-1,1,0.994000,1.000000,1.000000,32213,28626,0.998667,0.999,60192,0.875,1.382
27.452,1,2,shard-1-2,1,0.996000,1.000000,1.000000,32160,28626,0.998667,0.998,60192,0.875,1.649
36.009,0,0,shard-0-0,1,0.998000,1.000000,1.000000,41313,40166,0.999,,76416,1.641,0.46
36.009,0,1,shard-0-1,0,,,,,40166,0.999,,76416,,
36.009,0,2,shard-0-2,1,0.997000,1.000000,1.000000,41313,40166,0.999,,76416,1.641,0.785
36.009,1,0,shard-1-0,1,0.997000,1.000000,1.000000,37216,36250,1.0,1.0,76416,1.641,1.134
36.009,1,1,shard-1-1,1,0.997000,1.000000,1.000000,37216,36250,1.0,1.0,76416,1.641,1.445
36.009,1,2,shard-1-2,1,0.997000,1.000000,1.000000,37216,36250,1.0,1.0,76416,1.641,1.708
45.418,0,0,shard-0-0,1,0.996000,1.000000,1.000000,42802,41681,0.989,,79296,2.497,0.436
45.418,0,1,shard-0-1,1,1.000000,1.000000,1.000000,42245,41681,0.989,,79296,2.497,0.765
45.418,0,2,shard-0-2,0,,,,,41681,0.989,,79296,,
45.418,1,0,shard-1-0,1,0.998000,1.000000,1.000000,38472,37615,0.965,,79296,2.497,1.165
45.418,1,1,shard-1-1,1,1.000000,0.992000,0.991493,37311,37615,0.965,,79296,2.497,1.466
45.418,1,2,shard-1-2,0,,,,,37615,0.965,,79296,,
55.432,0,0,shard-0-0,1,0.995000,1.000000,1.000000,43543,42816,0.999,,81408,3.523,0.43
55.432,0,1,shard-0-1,0,,,,,42816,0.999,,81408,,
55.432,0,2,shard-0-2,1,0.996000,1.000000,1.000000,43496,42816,0.999,,81408,3.523,0.739
55.432,1,0,shard-1-0,1,0.997000,1.000000,1.000000,39135,38592,0.981333,0.983,81408,3.523,1.135
55.432,1,1,shard-1-1,1,0.995000,0.980000,0.975435,37660,38592,0.981333,0.975,81408,3.523,1.443
55.432,1,2,shard-1-2,1,0.998000,1.000000,0.996891,38507,38592,0.981333,0.986,81408,3.523,1.74
66.777,0,0,shard-0-0,1,0.994000,0.997000,1.000000,44383,43396,0.995333,0.995,82496,2.47,0.899
66.777,0,1,shard-0-1,1,0.996000,1.000000,1.000000,44440,43396,0.995333,0.996,82496,2.47,1.499
66.777,0,2,shard-0-2,1,0.994000,0.997000,1.000000,44383,43396,0.995333,0.995,82496,2.47,2.083
66.777,1,0,shard-1-0,1,0.998000,1.000000,1.000000,39936,39100,0.976667,0.9825,82496,2.47,3.293
66.777,1,1,shard-1-1,1,1.000000,0.992000,0.981739,38402,39100,0.976667,0.965,82496,2.47,4.297
66.777,1,2,shard-1-2,1,0.998000,1.000000,1.000000,39936,39100,0.976667,0.9825,82496,2.47,5.783
81.258,0,0,shard-0-0,0,,,,,44377,0.997,,84352,,
81.258,0,1,shard-0-1,1,0.999000,1.000000,1.000000,44614,44377,0.997,,84352,4.102,1.238
81.258,0,2,shard-0-2,1,0.996000,0.997000,1.000000,44582,44377,0.997,,84352,4.102,2.053
81.258,1,0,shard-1-0,0,,,,,39975,0.958,,84352,,
