t_rel,shard,replica,name,reachable,index_recall,e2e_recall,completeness,n_local,n_intended,shard_agreement,loo_agreement,n_confirmed_settled,probe_s,score_s
15.002,0,0,shard-0-0,1,0.983000,1.000000,1.000000,16040,13490,0.998,0.9985,25728,0.718,0.258
15.002,0,1,shard-0-1,1,0.981000,1.000000,1.000000,16040,13490,0.998,0.9975,25728,0.718,0.461
15.002,0,2,shard-0-2,1,0.982000,1.000000,1.000000,16017,13490,0.998,0.998,25728,0.718,0.622
15.002,1,0,shard-1-0,1,0.986000,1.000000,1.000000,14552,12238,0.998667,0.999,25728,0.718,0.775
15.002,1,1,shard-1-1,1,0.984000,1.000000,1.000000,14552,12238,0.998667,0.998,25728,0.718,0.912
15.002,1,2,shard-1-2,1,0.986000,1.000000,1.000000,14552,12238,0.998667,0.999,25728,0.718,1.018
21.756,0,0,shard-0-0,1,0.987000,1.000000,1.000000,22895,19292,0.994667,0.996,36736,0.858,0.277
21.756,0,1,shard-0-1,1,0.993000,1.000000,1.000000,22895,19292,0.994667,0.993,36736,0.858,0.528
21.756,0,2,shard-0-2,1,0.985000,1.000000,1.000000,22967,19292,0.994667,0.995,36736,0.858,0.782
21.756,1,0,shard-1-0,1,0.994000,1.000000,1.000000,20625,17444,0.998667,0.999,36736,0.858,1.05
21.756,1,1,shard-1-1,1,0.994000,1.000000,1.000000,20681,17444,0.998667,0.999,36736,0.858,1.328
21.756,1,2,shard-1-2,1,0.992000,1.000000,1.000000,20681,17444,0.998667,0.998,36736,0.858,1.532
29.193,0,0,shard-0-0,1,0.994000,1.000000,1.000000,29424,25301,0.998667,0.9985,48224,1.008,0.295
29.193,0,1,shard-0-1,1,0.992000,1.000000,1.000000,29461,25301,0.998667,0.9985,48224,1.008,0.534
29.193,0,2,shard-0-2,1,0.993000,1.000000,1.000000,29424,25301,0.998667,0.999,48224,1.008,0.766
29.193,1,0,shard-1-0,1,0.991000,1.000000,1.000000,26672,22923,1.0,1.0,48224,1.008,1.011
29.193,1,1,shard-1-1,1,0.991000,1.000000,1.000000,26672,22923,1.0,1.0,48224,1.008,1.161
29.193,1,2,shard-1-2,1,0.991000,1.000000,1.000000,26747,22923,1.0,1.0,48224,1.008,1.284
36.505,0,0,shard-0-0,1,0.997000,1.000000,1.000000,34307,32052,0.999333,0.9995,61088,1.054,0.395
36.505,0,1,shard-0-1,1,0.996000,1.000000,1.000000,34322,32052,0.999333,0.999,61088,1.054,0.778
36.505,0,2,shard-0-2,1,0.997000,1.000000,1.000000,34271,32052,0.999333,0.9995,61088,1.054,1.14
36.505,1,0,shard-1-0,1,0.992000,1.000000,1.000000,31054,29036,0.998667,0.998,61088,1.054,1.509
36.505,1,1,shard-1-1,1,0.994000,1.000000,1.000000,31037,29036,0.998667,0.999,61088,1.054,1.903
36.505,1,2,shard-1-2,1,0.994000,1.000000,1.000000,31037,29036,0.998667,0.999,61088,1.054,2.161
44.777,0,0,shard-0-0,0,,,,,36138,1.0,,68768,,
44.777,0,1,shard-0-1,1,1.000000,1.000000,1.000000,36365,36138,1.0,,68768,2.027,0.432
44.777,0,2,shard-0-2,1,1.000000,1.000000,1.000000,36365,36138,1.0,,68768,2.027,0.777
44.777,1,0,shard-1-0,0,,,,,32630,1.0,,68768,,
44.777,1,1,shard-1-1,1,1.000000,1.000000,1.000000,32864,32630,1.0,,68768,2.027,1.133
44.777,1,2,shard-1-2,1,1.000000,1.000000,1.000000,32864,32630,1.0,,68768,2.027,1.503
53.381,0,0,shard-0-0,1,0.998000,1.000000,1.000000,39456,38374,1.0,1.0,73056,1.47,0.958
53.381,0,1,shard-0-1,1,0.998000,1.000000,1.000000,39456,38374,1.0,1.0,73056,1.47,1.341
53.381,0,2,shard-0-2,1,0.998000,1.000000,1.000000,39456,38374,1.0,1.0,73056,1.47,2.153
53.381,1,0,shard-1-0,1,0.998000,1.000000,1.000000,35055,34682,0.99,0.985,73056,1.47,2.544
53.381,1,1,shard-1-1,1,1.000000,1.000000,1.000000,35661,34682,0.99,0.9925,73056,1.47,2.789
53.381,1,2,shard-1-2,1,1.000000,1.000000,1.000000,35607,34682,0.99,0.9925,73056,1.47,2.99
62.889,0,0,shard-0-0,1,0.997000,1.000000,1.000000,41144,40275,0.998667,0.999,76672,2.589,0.514
62.889,0,1,shard-0-1,1,0.998000,1.000000,1.000000,41090,40275,0.998667,0.9985,76672,2.589,0.879
62.889,0,2,shard-0-2,1,0.996000,1.000000,1.000000,41179,40275,0.998667,0.9985,76672,2.589,1.188
62.889,1,0,shard-1-0,1,0.993000,1.000000,1.000000,37144,36397,0.998,0.998,76672,2.589,1.581
62.889,1,1,shard-1-1,1,0.996000,1.000000,1.000000,37068,36397,0.998,0.9975,76672,2.589,1.858
62.889,1,2,shard-1-2,1,0.994000,1.000000,1.000000,37113,36397,0.998,0.9985,76672,2.589,2.126
72.69,0,0,shard-0-0,1,0.990000,0.998000,1.000000,42891,42026,0.996667,0.9965,79936,3.121,0.578
72.69,0,1,shard-0-1,1,0.993000,0.999000,1.000000,42891,42026,0.996667,0.996,79936,3.121,0.95
72.69,0,2,shard-0-2,1,0.992000,1.000000,1.000000,42891,42026,0.996667,0.9975,79936,3.121,1.307
72.69,1,0,shard-1-0,1,0.995000,1.000000,1.000000,38675,37910,0.999333,0.999,79936,3.121,1.714
72.69,1,1,shard-1-1,1,0.994000,1.000000,1.000000,38733,37910,0.999333,0.9995,79936,3.121,2.015
72.69,1,2,shard-1-2,1,0.994000,1.000000,1.000000,38690,37910,0.999333,0.9995,79936,3.121,2.336
83.235,0,0,shard-0-0,1,0.996000,0.998000,1.000000,43404,43321,0.998,0.9975,82368,1.599,0.322
83.235,0,1,shard-0-1,1,0.997000,0.999000,1.000000,43404,43321,0.998,0.998,82368,1.599,0.527
83.235,0,2,shard-0-2,1,0.998000,1.000000,1.000000,43404,43321,0.998,0.9985,82368,1.599,0.733
83.235,1,0,shard-1-0,1,1.000000,1.000000,1.000000,39124,39047,1.0,1.0,82368,1.599,0.93
