t_rel,shard,replica,name,reachable,index_recall,e2e_recall,completeness,n_local,n_intended,shard_agreement,loo_agreement,n_confirmed_settled,probe_s,score_s
241.98,0,0,shard-0-0,1,0.990000,0.990000,1.000000,106061,105700,0.993333,0.995,200512,1.378,0.579
241.98,0,1,shard-0-1,1,0.990000,0.990000,1.000000,106151,105700,0.993333,0.995,200512,1.378,1.186
241.98,0,2,shard-0-2,1,0.980000,0.980000,1.000000,106029,105700,0.993333,0.99,200512,1.378,1.56
241.98,1,0,shard-1-0,1,1.000000,1.000000,1.000000,95091,94812,1.0,1.0,200512,1.378,2.016
241.98,1,1,shard-1-1,1,1.000000,1.000000,1.000000,95110,94812,1.0,1.0,200512,1.378,2.315
241.98,1,2,shard-1-2,1,1.000000,1.000000,1.000000,95091,94812,1.0,1.0,200512,1.378,2.697
251.186,0,0,shard-0-0,1,0.980000,0.990000,1.000000,111125,108520,0.986667,0.99,205888,2.613,0.802
251.186,0,1,shard-0-1,1,0.980000,0.990000,1.000000,111326,108520,0.986667,0.985,205888,2.613,1.273
251.186,0,2,shard-0-2,1,0.990000,0.980000,1.000000,111275,108520,0.986667,0.985,205888,2.613,1.771
251.186,1,0,shard-1-0,1,1.000000,1.000000,1.000000,99739,97368,1.0,1.0,205888,2.613,2.47
251.186,1,1,shard-1-1,1,1.000000,1.000000,1.000000,99861,97368,1.0,1.0,205888,2.613,2.864
251.186,1,2,shard-1-2,1,1.000000,1.000000,1.000000,99843,97368,1.0,1.0,205888,2.613,3.345
262.333,0,0,shard-0-0,1,0.980000,0.980000,1.000000,114716,113295,1.0,1.0,214944,2.563,0.855
262.333,0,1,shard-0-1,1,0.980000,0.980000,1.000000,114825,113295,1.0,1.0,214944,2.563,1.369
262.333,0,2,shard-0-2,1,0.980000,0.980000,1.000000,114783,113295,1.0,1.0,214944,2.563,1.889
262.333,1,0,shard-1-0,1,0.990000,0.990000,1.000000,102857,101649,0.993333,0.99,214944,2.563,2.624
262.333,1,1,shard-1-1,1,1.000000,1.000000,1.000000,102996,101649,0.993333,0.995,214944,2.563,3.109
262.333,1,2,shard-1-2,1,1.000000,1.000000,1.000000,102869,101649,0.993333,0.995,214944,2.563,3.615
273.7,0,0,shard-0-0,1,0.970000,0.990000,1.000000,118968,116674,0.993333,0.995,221408,2.871,0.844
273.7,0,1,shard-0-1,1,0.980000,0.980000,1.000000,119005,116674,0.993333,0.99,221408,2.871,1.406
273.7,0,2,shard-0-2,1,0.970000,0.990000,1.000000,118916,116674,0.993333,0.995,221408,2.871,1.92
273.7,1,0,shard-1-0,1,0.990000,0.990000,1.000000,106698,104734,0.993333,0.99,221408,2.871,2.653
273.7,1,1,shard-1-1,1,1.000000,1.000000,1.000000,106728,104734,0.993333,0.995,221408,2.871,3.097
273.7,1,2,shard-1-2,1,1.000000,1.000000,1.000000,106639,104734,0.993333,0.995,221408,2.871,3.559
285.322,0,0,shard-0-0,1,0.990000,0.990000,1.000000,122237,120647,1.0,1.0,228832,3.524,0.714
285.322,0,1,shard-0-1,1,0.990000,0.990000,1.000000,121962,120647,1.0,1.0,228832,3.524,1.235
285.322,0,2,shard-0-2,1,0.990000,0.990000,1.000000,122085,120647,1.0,1.0,228832,3.524,1.822
285.322,1,0,shard-1-0,1,0.990000,0.990000,1.000000,109430,108185,0.993333,0.995,228832,3.524,2.561
285.322,1,1,shard-1-1,1,0.990000,0.990000,1.000000,109385,108185,0.993333,0.995,228832,3.524,3.055
285.322,1,2,shard-1-2,1,1.000000,1.000000,1.000000,109446,108185,0.993333,0.99,228832,3.524,3.528
297.591,0,0,shard-0-0,1,1.000000,1.000000,1.000000,126484,124165,0.993333,0.995,235552,2.855,0.843
297.591,0,1,shard-0-1,1,0.990000,1.000000,1.000000,126550,124165,0.993333,0.99,235552,2.855,1.428
297.591,0,2,shard-0-2,1,1.000000,1.000000,1.000000,126484,124165,0.993333,0.995,235552,2.855,2.032
