t_rel,shard,replica,name,reachable,index_recall,e2e_recall,completeness,n_local,n_intended,shard_agreement,loo_agreement,n_confirmed_settled,probe_s,score_s
116.892,0,0,shard-0-0,1,0.995000,0.997000,1.000000,52796,52661,0.998,0.9985,100128,0.799,0.472
116.892,0,1,shard-0-1,1,0.993000,0.995000,1.000000,52778,52661,0.998,0.9975,100128,0.799,0.884
116.892,0,2,shard-0-2,1,0.996000,0.998000,1.000000,52865,52661,0.998,0.998,100128,0.799,1.41
116.892,1,0,shard-1-0,1,0.997000,0.997000,1.000000,47588,47467,0.996667,0.9975,100128,0.799,2.006
116.892,1,1,shard-1-1,1,0.997000,0.997000,1.000000,47588,47467,0.996667,0.9965,100128,0.799,2.529
116.892,1,2,shard-1-2,1,0.998000,0.999000,1.000000,47588,47467,0.996667,0.996,100128,0.799,2.992
125.748,0,0,shard-0-0,1,0.996000,0.996000,1.000000,56145,55714,0.997,,105984,2.017,0.319
125.748,0,1,shard-0-1,1,0.995000,0.995000,1.000000,56145,55714,0.997,,105984,2.017,0.561
125.748,0,2,shard-0-2,0,,,,,55714,0.997,,105984,,
125.748,1,0,shard-1-0,1,0.998000,0.998000,1.000000,50639,50270,0.999,,105984,2.017,0.802
125.748,1,1,shard-1-1,1,0.997000,0.997000,1.000000,50639,50270,0.999,,105984,2.017,0.986
125.748,1,2,shard-1-2,0,,,,,50270,0.999,,105984,,
133.784,0,0,shard-0-0,1,0.992000,0.996000,1.000000,58373,56739,0.984667,0.988,107936,1.718,0.695
133.784,0,1,shard-0-1,1,0.993000,0.995000,1.000000,58331,56739,0.984667,0.9865,107936,1.718,1.154
133.784,0,2,shard-0-2,1,0.976000,0.980000,1.000000,58410,56739,0.984667,0.9795,107936,1.718,1.652
133.784,1,0,shard-1-0,1,0.988000,0.995000,1.000000,52619,51197,0.963333,0.971,107936,1.718,2.219
133.784,1,1,shard-1-1,1,0.990000,0.995000,1.000000,52549,51197,0.963333,0.972,107936,1.718,2.541
133.784,1,2,shard-1-2,1,0.999000,0.973000,0.981307,50240,51197,0.963333,0.947,107936,1.718,2.812
143.404,0,0,shard-0-0,1,0.994000,0.997000,1.000000,60863,59031,0.972,0.979,112256,1.47,0.75
143.404,0,1,shard-0-1,1,0.995000,0.986000,0.992106,58565,59031,0.972,0.959,112256,1.47,1.371
143.404,0,2,shard-0-2,1,0.994000,0.997000,1.000000,60883,59031,0.972,0.978,112256,1.47,1.873
143.404,1,0,shard-1-0,1,0.993000,0.996000,1.000000,54942,53225,0.946667,0.9595,112256,1.47,2.372
143.404,1,1,shard-1-1,1,0.954000,0.940000,0.991921,52795,53225,0.946667,0.922,112256,1.47,2.772
143.404,1,2,shard-1-2,1,0.995000,0.999000,1.000000,54989,53225,0.946667,0.9585,112256,1.47,3.177
153.099,0,0,shard-0-0,1,0.997000,0.997000,1.000000,61403,61348,0.974333,0.98,116736,0.901,0.566
153.099,0,1,shard-0-1,1,0.991000,0.962000,0.957244,58725,61348,0.974333,0.964,116736,0.901,1.064
153.099,0,2,shard-0-2,1,0.996000,0.996000,1.000000,61442,61348,0.974333,0.979,116736,0.901,1.677
153.099,1,0,shard-1-0,1,0.995000,0.996000,1.000000,55401,55388,0.942667,0.9565,116736,0.901,2.233
153.099,1,1,shard-1-1,1,0.954000,0.916000,0.953185,52795,55388,0.942667,0.916,116736,0.901,2.65
153.099,1,2,shard-1-2,1,0.993000,0.996000,1.000000,55454,55388,0.942667,0.9555,116736,0.901,3.083
162.175,0,0,shard-0-0,1,0.991000,0.996000,1.000000,62241,61727,0.998,,117440,1.368,0.655
162.175,0,1,shard-0-1,1,0.989000,0.994000,1.000000,62220,61727,0.998,,117440,1.368,1.077
162.175,0,2,shard-0-2,0,,,,,61727,0.998,,117440,,
