t_rel,node,indexed_vectors_count,points_count,segments_count,status,optimizer_status
272.63,2,161154,167986,6,yellow,ok
277.766,0,164467,169696,6,yellow,ok
277.766,1,165085,169728,5,yellow,ok
277.766,2,163405,169760,5,yellow,ok
283.09,0,164467,171264,6,yellow,ok
283.09,1,165085,171264,6,yellow,ok
283.09,2,165535,171296,7,yellow,ok
288.179,0,168820,174880,7,yellow,ok
288.179,1,167161,174880,6,yellow,ok
288.179,2,168668,174880,7,yellow,ok
293.413,0,171354,176384,6,yellow,ok
293.413,1,169228,176384,6,yellow,ok
293.413,2,168668,176384,7,yellow,ok
298.656,0,173636,180620,7,yellow,ok
298.656,1,172600,180724,7,yellow,ok
298.656,2,172537,180736,7,yellow,ok
303.897,0,178559,182961,6,yellow,ok
303.897,1,174080,183008,5,yellow,ok
303.897,2,172537,183008,7,yellow,ok
309.199,0,178559,184846,7,yellow,ok
309.199,1,174080,184768,6,yellow,ok
309.199,2,174978,184832,7,yellow,ok
314.362,0,180605,188000,7,yellow,ok
314.362,1,174080,188000,6,yellow,ok
314.362,2,174978,187968,7,yellow,ok
319.43,0,180605,189760,7,yellow,ok
319.43,1,178171,189888,6,yellow,ok
319.43,2,179808,189902,7,yellow,ok
325.098,0,180605,191360,7,yellow,ok
325.098,1,178171,191360,6,yellow,ok
325.098,2,179808,191245,7,yellow,ok
330.173,0,184649,195072,7,yellow,ok
330.173,1,184537,195072,7,yellow,ok
330.173,2,184510,195200,7,yellow,ok
335.702,0,184649,196558,7,yellow,ok
335.702,1,184537,196640,7,yellow,ok
335.702,2,186745,196672,7,yellow,ok
341.136,0,188831,198001,6,yellow,ok
341.136,1,186967,197952,7,yellow,ok
341.136,2,186745,198069,7,yellow,ok
346.195,0,188831,200032,7,yellow,ok
346.195,1,186967,200032,7,yellow,ok
346.195,2,192985,200111,7,yellow,ok
351.569,0,188831,201632,7,yellow,ok
351.569,1,186967,201632,7,yellow,ok
351.569,2,192985,201632,7,yellow,ok
356.728,0,194919,205920,7,yellow,ok
356.728,1,194567,205952,7,yellow,ok
356.728,2,194910,205952,6,yellow,ok
