t_rel,shard,replica,name,reachable,index_recall,e2e_recall,completeness,n_local,n_intended,shard_agreement,loo_agreement,n_confirmed_settled,probe_s,score_s
120.858,0,0,shard-0-0,1,0.992000,0.997000,1.000000,53073,52815,0.997333,0.9975,100416,1.111,0.792
120.858,0,1,shard-0-1,1,0.989000,0.994000,1.000000,53073,52815,0.997333,0.997,100416,1.111,1.314
120.858,0,2,shard-0-2,1,0.990000,0.995000,1.000000,53073,52815,0.997333,0.9975,100416,1.111,1.817
120.858,1,0,shard-1-0,1,0.994000,0.997000,1.000000,47809,47601,0.996667,0.997,100416,1.111,2.349
120.858,1,1,shard-1-1,1,0.991000,0.994000,1.000000,47855,47601,0.996667,0.996,100416,1.111,2.762
120.858,1,2,shard-1-2,1,0.992000,0.996000,1.000000,47845,47601,0.996667,0.997,100416,1.111,3.201
130.25,0,0,shard-0-0,1,0.990000,0.998000,1.000000,57337,55305,0.995333,0.9955,105152,2.039,0.757
130.25,0,1,shard-0-1,1,0.990000,0.995000,1.000000,57183,55305,0.995333,0.9945,105152,2.039,1.392
130.25,0,2,shard-0-2,1,0.989000,0.996000,1.000000,57251,55305,0.995333,0.996,105152,2.039,1.915
130.25,1,0,shard-1-0,1,0.991000,0.996000,1.000000,51613,49847,0.996667,0.9975,105152,2.039,2.486
130.25,1,1,shard-1-1,1,0.988000,0.994000,1.000000,51627,49847,0.996667,0.996,105152,2.039,2.951
130.25,1,2,shard-1-2,1,0.993000,0.998000,1.000000,51597,49847,0.996667,0.9965,105152,2.039,3.472
140.852,0,0,shard-0-0,1,0.993000,0.997000,1.000000,61361,59402,0.996667,0.997,112864,1.796,0.805
140.852,0,1,shard-0-1,1,0.993000,0.996000,1.000000,61335,59402,0.996667,0.996,112864,1.796,1.384
140.852,0,2,shard-0-2,1,0.993000,0.996000,1.000000,61335,59402,0.996667,0.997,112864,1.796,1.97
140.852,1,0,shard-1-0,1,0.993000,0.996000,1.000000,55211,53462,0.996333,0.9965,112864,1.796,2.572
140.852,1,1,shard-1-1,1,0.989000,0.993000,1.000000,55229,53462,0.996333,0.9955,112864,1.796,3.09
140.852,1,2,shard-1-2,1,0.993000,0.997000,1.000000,55273,53462,0.996333,0.997,112864,1.796,3.619
151.374,0,0,shard-0-0,1,0.992000,0.996000,1.000000,64336,62703,0.998,0.998,119200,2.104,0.771
151.374,0,1,shard-0-1,1,0.993000,0.996000,1.000000,64257,62703,0.998,0.9975,119200,2.104,1.359
151.374,0,2,shard-0-2,1,0.993000,0.996000,1.000000,64257,62703,0.998,0.9985,119200,2.104,1.914
