t_rel,shard,replica,name,reachable,index_recall,e2e_recall,completeness,n_local,n_intended,shard_agreement,loo_agreement,n_confirmed_settled,probe_s,score_s
12.001,0,0,shard-0-0,1,0.987000,1.000000,1.000000,8730,6777,0.995333,0.9965,12960,0.945,0.14
12.001,0,1,shard-0-1,1,0.981000,1.000000,1.000000,8718,6777,0.995333,0.993,12960,0.945,0.226
12.001,0,2,shard-0-2,1,0.987000,1.000000,1.000000,8718,6777,0.995333,0.9965,12960,0.945,0.339
12.001,1,0,shard-1-0,1,0.984000,1.000000,1.000000,7910,6183,1.0,1.0,12960,0.945,0.42
12.001,1,1,shard-1-1,1,0.984000,1.000000,1.000000,7890,6183,1.0,1.0,12960,0.945,0.514
12.001,1,2,shard-1-2,1,0.984000,1.000000,1.000000,7890,6183,1.0,1.0,12960,0.945,0.593
19.556,0,0,shard-0-0,1,0.993000,1.000000,1.000000,11939,11752,0.998,,22368,2.018,0.13
19.556,0,1,shard-0-1,0,,,,,11752,0.998,,22368,,
19.556,0,2,shard-0-2,1,0.995000,1.000000,1.000000,11939,11752,0.998,,22368,2.018,0.259
19.556,1,0,shard-1-0,1,0.994000,1.000000,1.000000,10781,10616,1.0,,22368,2.018,0.358
19.556,1,1,shard-1-1,0,,,,,10616,1.0,,22368,,
19.556,1,2,shard-1-2,1,0.994000,1.000000,1.000000,10781,10616,1.0,,22368,2.018,0.453
28.067,0,0,shard-0-0,1,0.990000,1.000000,1.000000,14486,13067,0.888667,0.9155,24928,0.994,0.16
28.067,0,1,shard-0-1,1,1.000000,0.909000,0.902349,11890,13067,0.888667,0.834,24928,0.994,0.259
28.067,0,2,shard-0-2,1,0.992000,1.000000,1.000000,14419,13067,0.888667,0.9165,24928,0.994,0.382
28.067,1,0,shard-1-0,1,0.988000,1.000000,1.000000,13118,11861,0.88,0.91,24928,0.994,0.529
28.067,1,1,shard-1-1,1,1.000000,0.906000,0.899840,10766,11861,0.88,0.822,24928,0.994,0.63
28.067,1,2,shard-1-2,1,0.984000,1.000000,1.000000,13130,11861,0.88,0.908,24928,0.994,0.738
35.824,0,0,shard-0-0,1,0.996000,1.000000,1.000000,15597,15501,1.0,,29600,2.013,0.112
35.824,0,1,shard-0-1,0,,,,,15501,1.0,,29600,,
35.824,0,2,shard-0-2,1,0.996000,1.000000,1.000000,15597,15501,1.0,,29600,2.013,0.268
35.824,1,0,shard-1-0,1,0.999000,0.999000,1.000000,14099,14099,0.993,,29600,2.013,0.507
35.824,1,1,shard-1-1,0,,,,,14099,0.993,,29600,,
35.824,1,2,shard-1-2,1,0.992000,0.999000,1.000000,14195,14099,0.993,,29600,2.013,0.668
44.524,0,0,shard-0-0,1,0.991000,1.000000,1.000000,15996,15501,0.99,0.992,29600,0.776,0.184
44.524,0,1,shard-0-1,1,0.993000,1.000000,1.000000,15707,15501,0.99,0.9855,29600,0.776,0.361
44.524,0,2,shard-0-2,1,0.992000,1.000000,1.000000,15996,15501,0.99,0.9925,29600,0.776,0.513
44.524,1,0,shard-1-0,1,0.976000,0.999000,1.000000,14583,14099,0.879333,0.9075,29600,0.776,0.684
44.524,1,1,shard-1-1,1,1.000000,0.854000,0.843180,11888,14099,0.879333,0.8215,29600,0.776,0.856
44.524,1,2,shard-1-2,1,0.979000,1.000000,1.000000,14551,14099,0.879333,0.909,29600,0.776,1.017
